STATION_CD,STATION_NM,LINE_NUM,요일,상하행,05시~06시,06시~07시,07시~08시,08시~09시,09시~10시,10시~11시,11시~12시,12시~13시,13시~14시,14시~15시,15시~16시,16시~17시,17시~18시,18시~19시,19시~20시,20시~21시,21시~22시,22시~23시,23시~24시,24시~25시
2519,까치산,05호선,휴일/일요일,하행,4,9,9,9,9,10,9,9,9,10,9,9,9,9,10,9,9,7,5,0
2549,강동,05호선,평일,상행,4,11,20,19,11,10,9,9,9,10,9,9,14,14,10,9,9,7,5,5
2549,강동,05호선,평일,하행,2,6,10,13,18,13,9,9,10,9,9,9,10,16,15,9,9,9,8,5
2549,강동,05호선,토요일,상행,3,9,9,9,9,10,9,9,9,10,9,9,9,9,10,9,9,7,5,1
2549,강동,05호선,토요일,하행,2,6,8,9,10,9,9,9,9,10,9,9,9,10,9,9,9,9,8,1
2549,강동,05호선,휴일/일요일,상행,3,9,9,9,9,10,9,9,9,10,9,9,9,9,10,9,9,7,5,1
2549,강동,05호선,휴일/일요일,하행,2,6,8,9,10,9,9,9,9,10,9,9,9,10,9,9,9,9,8,1
2553,고덕,05호선,평일,상행,3,6,12,10,5,5,5,4,5,5,4,5,7,7,5,4,5,3,3,2
2553,고덕,05호선,평일,하행,1,4,6,6,9,7,5,4,5,5,4,5,5,7,8,5,4,5,4,3
2553,고덕,05호선,토요일,상행,2,5,4,5,5,4,5,4,5,5,4,5,4,5,5,4,5,3,3,0
2553,고덕,05호선,토요일,하행,1,4,5,5,5,5,5,4,5,5,4,5,4,5,5,4,5,4,4,2
2553,고덕,05호선,휴일/일요일,상행,2,5,4,5,5,4,5,4,5,5,4,5,4,5,5,4,5,3,3,0
2553,고덕,05호선,휴일/일요일,하행,1,4,5,5,5,5,5,4,5,5,4,5,4,5,5,4,5,4,4,2
2538,청구,05호선,평일,상행,3,11,13,20,13,10,10,9,9,9,10,9,11,16,10,10,9,8,5,3
2538,청구,05호선,평일,하행,1,8,11,16,16,11,9,10,9,9,9,10,10,19,11,9,9,9,7,5
2538,청구,05호선,토요일,상행,3,9,9,9,9,9,10,9,9,9,9,10,9,9,9,10,9,8,5,0
2538,청구,05호선,토요일,하행,1,8,8,10,9,9,9,10,9,9,9,9,10,9,9,9,10,8,7,1
2538,청구,05호선,휴일/일요일,상행,3,9,9,9,9,9,10,9,9,9,9,10,9,9,9,10,9,8,5,0
2538,청구,05호선,휴일/일요일,하행,1,8,8,10,9,9,9,10,9,9,9,9,10,9,9,9,10,8,7,1
2562,강일,05호선,평일,상행,1,4,8,7,6,5,4,5,4,5,5,4,6,5,5,5,4,3,3,2
2562,강일,05호선,평일,하행,1,4,5,6,6,6,4,5,5,4,5,4,5,7,9,4,5,5,3,3
2562,강일,05호선,토요일,상행,1,3,5,4,5,4,5,5,4,5,5,4,5,3,4,5,4,3,3,0
2562,강일,05호선,토요일,하행,1,4,4,4,5,5,4,5,5,4,5,4,5,5,4,5,4,5,3,0
2562,강일,05호선,휴일/일요일,상행,1,3,5,4,5,4,5,5,4,5,5,4,5,3,4,5,4,3,3,0
2562,강일,05호선,휴일/일요일,하행,1,4,4,4,5,5,4,5,5,4,5,4,5,5,4,5,4,5,3,0
2528,여의나루,05호선,평일,상행,2,9,12,18,16,11,10,9,9,9,10,9,9,16,12,9,10,8,7,3
2528,여의나루,05호선,평일,하행,2,9,12,18,14,10,9,10,9,9,9,10,13,17,10,9,9,8,7,4
2528,여의나루,05호선,토요일,상행,2,8,9,9,9,9,9,10,9,9,9,10,9,9,9,10,9,9,6,0
2528,여의나루,05호선,토요일,하행,2,9,8,10,9,9,9,10,9,9,9,9,10,9,9,9,10,8,6,0
2528,여의나루,05호선,휴일/일요일,상행,2,8,9,9,9,9,9,10,9,9,9,10,9,9,9,10,9,9,6,0
2528,여의나루,05호선,휴일/일요일,하행,2,9,8,10,9,9,9,10,9,9,9,9,10,9,9,9,10,8,6,0
2531,애오개,05호선,평일,상행,2,9,12,19,16,10,10,9,9,9,9,10,9,17,11,9,10,8,6,3
2531,애오개,05호선,평일,하행,1,9,12,17,15,10,10,9,9,9,9,10,12,18,10,9,10,8,7,4
2531,애오개,05호선,토요일,상행,2,8,8,10,9,9,9,10,9,9,9,10,9,9,9,9,10,8,6,1
2531,애오개,05호선,토요일,하행,1,9,8,10,9,9,9,10,9,9,9,10,9,9,9,9,10,8,7,0
2531,애오개,05호선,휴일/일요일,상행,2,8,8,10,9,9,9,10,9,9,9,10,9,9,9,9,10,8,6,1
2531,애오개,05호선,휴일/일요일,하행,1,9,8,10,9,9,9,10,9,9,9,10,9,9,9,9,10,8,7,0
2532,충정로,05호선,평일,상행,2,9,13,19,15,11,9,9,9,10,9,9,10,16,11,10,9,8,6,4
2532,충정로,05호선,평일,하행,2,9,12,17,15,10,9,10,9,9,9,9,13,18,10,9,9,8,7,4
2532,충정로,05호선,토요일,상행,2,8,9,9,9,9,10,9,9,9,10,9,9,9,10,9,9,8,6,1
2532,충정로,05호선,토요일,하행,2,8,9,9,10,9,9,9,10,9,9,9,10,9,9,9,9,9,6,0
2532,충정로,05호선,휴일/일요일,상행,2,8,9,9,9,9,10,9,9,9,10,9,9,9,10,9,9,8,6,1
2532,충정로,05호선,휴일/일요일,하행,2,8,9,9,10,9,9,9,10,9,9,9,10,9,9,9,9,9,6,0
2533,서대문,05호선,평일,상행,2,10,12,20,14,11,9,9,10,9,9,9,10,17,11,9,9,9,5,4
2533,서대문,05호선,평일,하행,2,9,11,17,15,11,9,9,10,9,9,9,12,19,10,9,9,8,7,4
2533,서대문,05호선,토요일,상행,2,8,9,9,9,10,9,9,9,10,9,9,9,10,9,9,9,9,5,1
2533,서대문,05호선,토요일,하행,2,8,9,9,9,10,9,9,9,10,9,9,9,10,9,9,9,8,7,0
2533,서대문,05호선,휴일/일요일,상행,2,8,9,9,9,10,9,9,9,10,9,9,9,10,9,9,9,9,5,1
2533,서대문,05호선,휴일/일요일,하행,2,8,9,9,9,10,9,9,9,10,9,9,9,10,9,9,9,8,7,0
2534,광화문,05호선,평일,상행,2,10,13,19,15,10,9,10,9,9,9,10,10,16,11,9,9,9,5,4
2534,광화문,05호선,평일,하행,2,8,12,16,16,11,9,9,9,9,10,9,12,18,10,10,9,8,7,4
2534,광화문,05호선,토요일,상행,2,9,8,10,9,9,9,9,10,9,9,9,10,9,9,9,10,8,6,0
2534,광화문,05호선,토요일,하행,2,8,9,9,9,9,10,9,9,9,10,9,9,9,9,10,9,8,7,0
2534,광화문,05호선,휴일/일요일,상행,2,9,8,10,9,9,9,9,10,9,9,9,10,9,9,9,10,8,6,0
2534,광화문,05호선,휴일/일요일,하행,2,8,9,9,9,9,10,9,9,9,10,9,9,9,9,10,9,8,7,0
2511,방화,05호선,평일,상행,0,7,10,13,21,13,10,9,9,9,9,10,9,11,17,9,10,9,8,5
2511,방화,05호선,토요일,상행,0,6,9,9,9,9,9,10,9,9,9,10,9,9,9,9,10,9,7,2
2511,방화,05호선,휴일/일요일,상행,0,6,9,9,9,9,9,10,9,9,9,10,9,9,9,9,10,9,7,2
2512,개화산,05호선,평일,상행,1,6,10,14,20,13,10,9,9,10,9,9,9,12,16,10,9,9,8,5
2512,개화산,05호선,평일,하행,5,10,15,17,12,9,9,9,10,9,9,10,18,13,9,9,9,7,6,2
2512,개화산,05호선,토요일,상행,1,6,8,9,9,9,10,9,9,9,10,9,9,9,10,9,9,9,8,1
2512,개화산,05호선,토요일,하행,4,9,9,9,10,9,9,9,10,9,9,9,9,10,9,9,9,7,4,0
2512,개화산,05호선,휴일/일요일,상행,1,6,8,9,9,9,10,9,9,9,10,9,9,9,10,9,9,9,8,1
2512,개화산,05호선,휴일/일요일,하행,4,9,9,9,10,9,9,9,10,9,9,9,9,10,9,9,9,7,4,0
2514,송정,05호선,평일,상행,1,7,10,15,19,13,10,9,9,9,10,9,9,12,16,9,10,9,7,5
2514,송정,05호선,평일,하행,4,10,15,17,12,9,10,9,9,9,9,10,17,14,9,9,9,7,6,3
2514,송정,05호선,토요일,상행,1,6,9,9,9,9,9,10,9,9,9,10,9,9,9,10,9,9,7,1
2514,송정,05호선,토요일,하행,4,8,9,10,9,9,9,10,9,9,9,10,9,9,9,9,9,8,4,0
2514,송정,05호선,휴일/일요일,상행,1,6,9,9,9,9,9,10,9,9,9,10,9,9,9,10,9,9,7,1
2514,송정,05호선,휴일/일요일,하행,4,8,9,10,9,9,9,10,9,9,9,10,9,9,9,9,9,8,4,0
2516,발산,05호선,평일,상행,1,7,11,15,19,12,10,9,10,9,9,9,10,12,16,9,9,9,8,4
2516,발산,05호선,평일,하행,3,10,15,17,13,9,9,9,9,10,9,9,17,14,9,10,9,7,6,3
2516,발산,05호선,토요일,상행,1,7,8,9,10,9,9,9,10,9,9,9,9,10,9,9,9,10,7,0
2516,발산,05호선,토요일,하행,3,9,9,9,9,10,9,9,9,9,10,9,9,9,10,9,9,7,5,0
2516,발산,05호선,휴일/일요일,상행,1,7,8,9,10,9,9,9,10,9,9,9,9,10,9,9,9,10,7,0
2516,발산,05호선,휴일/일요일,하행,3,9,9,9,9,10,9,9,9,9,10,9,9,9,10,9,9,7,5,0
2518,화곡,05호선,평일,상행,1,8,11,15,19,12,10,9,9,10,9,9,9,14,14,10,9,9,7,4
2518,화곡,05호선,평일,하행,3,10,14,17,13,9,9,10,9,9,9,10,16,15,9,9,9,8,6,3
2518,화곡,05호선,토요일,상행,1,7,9,9,9,9,10,9,9,9,10,9,9,9,10,9,9,9,7,1
2518,화곡,05호선,토요일,하행,3,8,9,9,10,9,9,9,10,9,9,9,10,9,9,9,9,8,5,0
2518,화곡,05호선,휴일/일요일,상행,1,7,9,9,9,9,10,9,9,9,10,9,9,9,10,9,9,9,7,1
2518,화곡,05호선,휴일/일요일,하행,3,8,9,9,10,9,9,9,10,9,9,9,10,9,9,9,9,8,5,0
2520,신정,05호선,평일,상행,2,8,11,15,19,12,9,10,9,9,9,10,9,14,14,9,10,8,7,4
2520,신정,05호선,평일,하행,4,10,13,18,13,9,10,9,9,9,10,9,15,16,9,9,10,7,7,2
2520,신정,05호선,토요일,상행,2,7,8,10,9,9,9,10,9,9,9,9,10,9,9,9,10,9,6,1
2520,신정,05호선,토요일,하행,4,9,9,9,9,9,9,10,9,9,9,10,9,9,9,10,9,7,5,0
2520,신정,05호선,휴일/일요일,상행,2,7,8,10,9,9,9,10,9,9,9,9,10,9,9,9,10,9,6,1
2520,신정,05호선,휴일/일요일,하행,4,9,9,9,9,9,9,10,9,9,9,10,9,9,9,10,9,7,5,0
2521,목동,05호선,평일,상행,2,8,11,16,19,11,10,9,9,9,10,9,9,15,13,10,9,9,7,3
2521,목동,05호선,평일,하행,4,10,13,18,13,9,9,10,9,9,9,10,15,16,9,9,9,8,7,2
2521,목동,05호선,토요일,상행,2,7,9,9,9,9,10,9,9,9,10,9,9,9,9,10,9,9,6,1
2521,목동,05호선,토요일,하행,4,8,9,10,9,9,9,9,10,9,9,9,10,9,9,9,9,8,5,0
2521,목동,05호선,휴일/일요일,상행,2,7,9,9,9,9,10,9,9,9,10,9,9,9,9,10,9,9,6,1
2521,목동,05호선,휴일/일요일,하행,4,8,9,10,9,9,9,9,10,9,9,9,10,9,9,9,9,8,5,0
2522,오목교,05호선,평일,상행,2,8,12,16,18,12,9,9,9,10,9,9,9,15,14,9,9,9,7,3
2522,오목교,05호선,평일,하행,4,9,13,18,14,9,9,9,10,9,9,9,15,16,10,9,9,8,7,2
2522,오목교,05호선,토요일,상행,2,7,9,9,9,10,9,9,9,10,9,9,9,9,10,9,9,9,7,0
2522,오목교,05호선,토요일,하행,4,8,9,9,9,10,9,9,9,10,9,9,9,10,9,9,9,8,5,0
2522,오목교,05호선,휴일/일요일,상행,2,7,9,9,9,10,9,9,9,10,9,9,9,9,10,9,9,9,7,0
2522,오목교,05호선,휴일/일요일,하행,4,8,9,9,9,10,9,9,9,10,9,9,9,10,9,9,9,8,5,0
2523,양평,05호선,평일,상행,2,9,11,16,19,11,9,10,9,9,9,9,10,15,13,9,9,9,7,3
2523,양평,05호선,평일,하행,3,10,13,18,13,10,9,9,9,10,9,9,15,16,9,10,9,7,8,2
2523,양평,05호선,토요일,상행,2,8,8,9,10,9,9,9,10,9,9,9,10,9,9,9,9,10,6,0
2523,양평,05호선,토요일,하행,3,9,9,9,9,9,10,9,9,9,10,9,9,9,10,9,9,8,5,0
2523,양평,05호선,휴일/일요일,상행,2,8,8,9,10,9,9,9,10,9,9,9,10,9,9,9,9,10,6,0
2523,양평,05호선,휴일/일요일,하행,3,9,9,9,9,9,10,9,9,9,10,9,9,9,10,9,9,8,5,0
2524,영등포구청,05호선,평일,상행,2,9,11,17,18,11,10,9,9,9,9,10,9,15,13,9,10,8,7,3
2524,영등포구청,05호선,평일,하행,3,9,13,18,14,9,10,9,9,9,10,9,14,17,9,9,10,7,7,3
2524,영등포구청,05호선,토요일,상행,2,8,8,10,9,9,9,10,9,9,9,10,9,9,9,9,10,9,6,0
2524,영등포구청,05호선,토요일,하행,3,9,9,9,9,9,9,10,9,9,9,10,9,9,9,10,9,8,5,0
2524,영등포구청,05호선,휴일/일요일,상행,2,8,8,10,9,9,9,10,9,9,9,10,9,9,9,9,10,9,6,0
2524,영등포구청,05호선,휴일/일요일,하행,3,9,9,9,9,9,9,10,9,9,9,10,9,9,9,10,9,8,5,0
2525,영등포시장,05호선,평일,상행,2,9,12,17,17,11,10,9,9,9,10,9,9,16,12,10,9,9,6,3
2525,영등포시장,05호선,평일,하행,3,9,13,18,14,9,9,10,9,9,9,10,13,17,10,9,9,8,7,3
2525,영등포시장,05호선,토요일,상행,2,8,9,9,9,9,10,9,9,9,10,9,9,9,9,10,9,9,6,0
2525,영등포시장,05호선,토요일,하행,3,8,9,9,10,9,9,9,10,9,9,9,10,9,9,9,9,8,6,0
2525,영등포시장,05호선,휴일/일요일,상행,2,8,9,9,9,9,10,9,9,9,10,9,9,9,9,10,9,9,6,0
2525,영등포시장,05호선,휴일/일요일,하행,3,8,9,9,10,9,9,9,10,9,9,9,10,9,9,9,9,8,6,0
2527,여의도,05호선,평일,상행,2,9,12,17,17,11,9,10,9,9,9,10,9,16,12,9,9,9,6,4
2527,여의도,05호선,평일,하행,2,10,12,18,14,10,9,9,9,9,10,9,13,18,9,10,9,8,7,3
2527,여의도,05호선,토요일,상행,2,8,8,10,9,9,9,9,10,9,9,9,10,9,9,9,10,8,7,0
2527,여의도,05호선,토요일,하행,2,9,9,9,9,9,10,9,9,9,10,9,9,9,9,10,9,8,6,0
2527,여의도,05호선,휴일/일요일,상행,2,8,8,10,9,9,9,9,10,9,9,9,10,9,9,9,10,8,7,0
2527,여의도,05호선,휴일/일요일,하행,2,9,9,9,9,9,10,9,9,9,10,9,9,9,9,10,9,8,6,0
2529,마포,05호선,평일,상행,2,9,12,19,16,11,9,9,9,10,9,9,10,16,12,9,9,9,6,3
2529,마포,05호선,평일,하행,2,9,12,17,15,10,9,9,10,9,9,9,13,18,9,10,9,8,7,4
2529,마포,05호선,토요일,상행,2,8,9,9,9,10,9,9,9,10,9,9,9,9,10,9,9,9,6,0
2529,마포,05호선,토요일,하행,2,8,9,9,9,10,9,9,9,10,9,9,9,10,9,9,9,8,7,0
2529,마포,05호선,휴일/일요일,상행,2,8,9,9,9,10,9,9,9,10,9,9,9,9,10,9,9,9,6,0
2529,마포,05호선,휴일/일요일,하행,2,8,9,9,9,10,9,9,9,10,9,9,9,10,9,9,9,8,7,0
2536,을지로4가,05호선,평일,상행,3,10,13,19,14,11,9,9,10,9,9,9,11,16,11,9,9,8,6,3
2536,을지로4가,05호선,평일,하행,1,9,11,16,16,11,9,9,10,9,9,9,11,19,11,9,9,9,6,5
2536,을지로4가,05호선,토요일,상행,3,8,9,9,9,10,9,9,9,10,9,9,9,10,9,9,9,8,6,0
2536,을지로4가,05호선,토요일,하행,1,8,9,9,9,10,9,9,9,10,9,9,9,10,9,9,9,9,7,0
2536,을지로4가,05호선,휴일/일요일,상행,3,8,9,9,9,10,9,9,9,10,9,9,9,10,9,9,9,8,6,0
2536,을지로4가,05호선,휴일/일요일,하행,1,8,9,9,9,10,9,9,9,10,9,9,9,10,9,9,9,9,7,0
2537,동대문역사문화공원,05호선,평일,상행,3,10,13,20,14,10,9,10,9,9,9,10,10,17,10,9,9,9,5,3
2537,동대문역사문화공원,05호선,평일,하행,1,8,12,15,17,11,9,9,9,9,10,9,11,19,10,10,9,8,7,5
2537,동대문역사문화공원,05호선,토요일,상행,3,8,9,10,9,9,9,9,10,9,9,9,10,9,9,9,10,8,5,0
2537,동대문역사문화공원,05호선,토요일,하행,1,8,9,9,9,9,10,9,9,9,10,9,9,9,9,10,9,8,8,0
2537,동대문역사문화공원,05호선,휴일/일요일,상행,3,8,9,10,9,9,9,9,10,9,9,9,10,9,9,9,10,8,5,0
2537,동대문역사문화공원,05호선,휴일/일요일,하행,1,8,9,9,9,9,10,9,9,9,10,9,9,9,9,10,9,8,8,0
2539,신금호,05호선,평일,상행,4,10,13,20,14,10,9,9,9,10,9,9,11,17,10,9,9,8,5,3
2539,신금호,05호선,평일,하행,1,8,11,15,17,11,9,9,10,9,9,9,11,18,12,9,9,9,7,5
2539,신금호,05호선,토요일,상행,4,8,9,9,9,10,9,9,9,9,10,9,9,9,10,9,9,8,5,0
2539,신금호,05호선,토요일,하행,1,7,9,9,10,9,9,9,9,10,9,9,9,10,9,9,9,9,7,1
2539,신금호,05호선,휴일/일요일,상행,4,8,9,9,9,10,9,9,9,9,10,9,9,9,10,9,9,8,5,0
2539,신금호,05호선,휴일/일요일,하행,1,7,9,9,10,9,9,9,9,10,9,9,9,10,9,9,9,9,7,1
2540,행당,05호선,평일,상행,4,10,14,20,13,10,9,9,10,9,9,9,12,16,10,9,9,8,5,3
2540,행당,05호선,평일,하행,1,7,11,15,17,12,9,9,9,10,9,9,10,19,11,10,9,9,7,5
2540,행당,05호선,토요일,상행,4,8,9,9,10,9,9,9,10,9,9,9,9,10,9,9,9,8,5,0
2540,행당,05호선,토요일,하행,1,7,9,9,9,10,9,9,9,9,10,9,9,9,10,9,9,9,7,1
2540,행당,05호선,휴일/일요일,상행,4,8,9,9,10,9,9,9,10,9,9,9,9,10,9,9,9,8,5,0
2540,행당,05호선,휴일/일요일,하행,1,7,9,9,9,10,9,9,9,9,10,9,9,9,10,9,9,9,7,1
2541,왕십리,05호선,평일,상행,3,11,13,20,13,10,9,10,9,9,9,10,11,17,9,9,9,8,5,5
2541,왕십리,05호선,평일,하행,1,7,11,15,17,11,10,9,9,9,10,9,10,18,12,9,10,8,7,6
2541,왕십리,05호선,토요일,상행,3,8,9,10,9,9,9,10,9,9,9,9,10,9,9,9,10,7,6,0
2541,왕십리,05호선,토요일,하행,1,7,9,9,9,9,10,9,9,9,9,10,9,9,9,10,9,9,7,1
2541,왕십리,05호선,휴일/일요일,상행,3,8,9,10,9,9,9,10,9,9,9,9,10,9,9,9,10,7,6,0
2541,왕십리,05호선,휴일/일요일,하행,1,7,9,9,9,9,10,9,9,9,9,10,9,9,9,10,9,9,7,1
2542,마장,05호선,평일,상행,4,10,14,20,12,10,10,9,9,9,10,9,12,16,9,10,9,8,4,5
2542,마장,05호선,평일,하행,2,7,11,14,18,11,9,10,9,9,9,10,10,18,12,9,9,9,7,6
2542,마장,05호선,토요일,상행,3,9,9,9,9,9,10,9,9,9,9,10,9,9,9,10,9,7,6,0
2542,마장,05호선,토요일,하행,2,7,8,10,9,9,9,10,9,9,9,9,10,9,9,9,10,8,8,0
2542,마장,05호선,휴일/일요일,상행,3,9,9,9,9,9,10,9,9,9,9,10,9,9,9,10,9,7,6,0
2542,마장,05호선,휴일/일요일,하행,2,7,8,10,9,9,9,10,9,9,9,9,10,9,9,9,10,8,8,0
2543,답십리,05호선,평일,상행,4,10,14,20,13,10,9,9,9,10,9,9,12,16,10,9,9,8,5,4
2543,답십리,05호선,평일,하행,1,8,10,15,17,12,9,9,10,9,9,9,10,18,13,9,9,9,7,6
2543,답십리,05호선,토요일,상행,4,8,9,9,9,10,9,9,9,10,9,9,9,9,10,9,9,8,5,0
2543,답십리,05호선,토요일,하행,1,8,8,9,10,9,9,9,9,10,9,9,9,10,9,9,9,9,7,1
2543,답십리,05호선,휴일/일요일,상행,4,8,9,9,9,10,9,9,9,10,9,9,9,9,10,9,9,8,5,0
2543,답십리,05호선,휴일/일요일,하행,1,8,8,9,10,9,9,9,9,10,9,9,9,10,9,9,9,9,7,1
2544,장한평,05호선,평일,상행,4,11,14,20,12,10,9,10,9,9,9,9,13,16,9,9,9,8,5,4
2544,장한평,05호선,평일,하행,1,7,11,14,18,12,9,9,9,9,10,9,10,17,13,10,9,9,7,6
2544,장한평,05호선,토요일,상행,4,8,9,9,10,9,9,9,10,9,9,9,10,9,9,9,9,8,5,0
2544,장한평,05호선,토요일,하행,1,7,9,9,9,9,10,9,9,9,10,9,9,9,9,10,9,9,7,1
2544,장한평,05호선,휴일/일요일,상행,4,8,9,9,10,9,9,9,10,9,9,9,10,9,9,9,9,8,5,0
2544,장한평,05호선,휴일/일요일,하행,1,7,9,9,9,9,10,9,9,9,10,9,9,9,9,10,9,9,7,1
2545,군자,05호선,평일,상행,3,11,15,20,12,9,10,9,9,9,10,9,12,16,9,10,9,7,5,4
