STATION_CD,STATION_NM,LINE_NUM,요일,상하행,05시~06시,06시~07시,07시~08시,08시~09시,09시~10시,10시~11시,11시~12시,12시~13시,13시~14시,14시~15시,15시~16시,16시~17시,17시~18시,18시~19시,19시~20시,20시~21시,21시~22시,22시~23시,23시~24시,24시~25시
0320,을지로3가,03호선,평일,상행,60,200,260,320,240,240,180,140,160,160,160,180,200,260,240,240,200,180,140,80
0320,을지로3가,03호선,평일,하행,60,160,280,320,280,180,180,180,140,180,160,140,260,280,260,220,180,160,120,100
0320,을지로3가,03호선,토요일,상행,40,180,200,200,200,200,200,200,200,220,200,200,200,180,200,180,180,160,120,0
0320,을지로3가,03호선,토요일,하행,60,160,200,180,200,200,180,200,220,200,200,200,200,200,200,200,180,160,120,0
0320,을지로3가,03호선,휴일/일요일,상행,40,180,200,200,200,200,200,200,200,220,200,200,200,180,200,180,180,160,120,0
0320,을지로3가,03호선,휴일/일요일,하행,60,160,200,180,200,200,180,200,220,200,200,200,200,200,200,200,180,160,120,0
0327,신사,03호선,평일,상행,60,220,280,320,240,220,160,140,180,160,160,180,220,260,240,220,220,160,120,80
0327,신사,03호선,평일,하행,40,160,240,320,300,200,180,180,140,180,160,140,260,260,260,240,200,160,120,100
0327,신사,03호선,토요일,상행,60,180,220,180,200,200,200,200,200,220,200,200,200,180,200,180,180,140,120,0
0327,신사,03호선,토요일,하행,40,160,200,180,200,200,180,200,220,200,200,200,200,200,200,200,180,160,140,0
0327,신사,03호선,휴일/일요일,상행,60,180,220,180,200,200,200,200,200,220,200,200,200,180,200,180,180,140,120,0
0327,신사,03호선,휴일/일요일,하행,40,160,200,180,200,200,180,200,220,200,200,200,200,200,200,200,180,160,140,0
0311,연신내,03호선,평일,상행,20,160,260,300,280,220,200,140,160,180,140,200,180,240,260,220,220,200,140,100
0311,연신내,03호선,평일,하행,80,200,300,320,240,160,200,160,140,180,160,180,260,280,240,220,180,140,120,60
0311,연신내,03호선,토요일,상행,20,140,200,220,180,200,200,200,200,200,220,200,200,180,200,200,160,160,140,20
0311,연신내,03호선,토요일,하행,80,180,200,200,200,180,180,220,200,200,200,200,200,200,200,200,160,180,60,0
0311,연신내,03호선,휴일/일요일,상행,20,140,200,220,180,200,200,200,200,200,220,200,200,180,200,200,160,160,140,20
0311,연신내,03호선,휴일/일요일,하행,80,180,200,200,200,180,180,220,200,200,200,200,200,200,200,200,160,180,60,0
0315,무악재,03호선,평일,상행,20,200,260,300,260,240,180,140,180,160,140,200,180,260,260,220,220,180,140,80
0315,무악재,03호선,평일,하행,60,180,280,320,260,180,180,180,140,180,160,160,260,280,260,220,160,160,120,80
0315,무악재,03호선,토요일,상행,20,180,200,200,200,200,200,200,200,200,220,200,200,180,200,180,160,160,140,0
0315,무악재,03호선,토요일,하행,60,180,200,180,200,200,180,200,220,200,200,200,200,200,200,200,160,180,80,0
0315,무악재,03호선,휴일/일요일,상행,20,180,200,200,200,200,200,200,200,200,220,200,200,180,200,180,160,160,140,0
0315,무악재,03호선,휴일/일요일,하행,60,180,200,180,200,200,180,200,220,200,200,200,200,200,200,200,160,180,80,0
0323,약수,03호선,평일,상행,40,220,260,320,260,200,180,140,180,160,140,200,200,260,240,240,200,160,140,80
0323,약수,03호선,평일,하행,40,180,240,340,280,180,180,180,140,180,160,140,260,280,260,220,200,160,100,100
0323,약수,03호선,토요일,상행,40,180,200,200,200,200,200,200,200,220,200,200,200,180,200,180,160,160,120,0
0323,약수,03호선,토요일,하행,40,180,180,200,200,200,180,200,220,200,200,200,200,180,200,200,180,160,120,20
0323,약수,03호선,휴일/일요일,상행,40,180,200,200,200,200,200,200,200,220,200,200,200,180,200,180,160,160,120,0
0323,약수,03호선,휴일/일요일,하행,40,180,180,200,200,200,180,200,220,200,200,200,200,180,200,200,180,160,120,20
0328,잠원,03호선,평일,상행,80,220,280,320,220,220,180,120,180,160,160,180,220,280,220,220,220,160,120,80
0328,잠원,03호선,평일,하행,40,160,240,320,300,200,180,180,140,160,180,140,240,260,280,220,220,140,120,120
0328,잠원,03호선,토요일,상행,60,200,200,200,200,200,200,200,200,220,200,200,200,180,200,160,180,140,120,0
0328,잠원,03호선,토요일,하행,40,160,200,180,200,200,180,200,220,200,200,200,200,200,200,200,180,160,140,0
0328,잠원,03호선,휴일/일요일,상행,60,200,200,200,200,200,200,200,200,220,200,200,200,180,200,160,180,140,120,0
0328,잠원,03호선,휴일/일요일,하행,40,160,200,180,200,200,180,200,220,200,200,200,200,200,200,200,180,160,140,0
0337,대청,03호선,평일,상행,120,240,300,280,240,200,160,140,180,140,180,180,240,260,240,220,200,140,100,60
0337,대청,03호선,평일,하행,20,120,220,300,320,220,180,180,160,140,200,140,200,260,280,240,220,160,140,120
0337,대청,03호선,토요일,상행,100,200,200,200,200,200,200,200,200,220,200,200,180,200,200,160,160,140,80,0
0337,대청,03호선,토요일,하행,20,120,200,180,200,200,180,200,220,200,200,200,200,200,200,200,200,140,180,0
0337,대청,03호선,휴일/일요일,상행,100,200,200,200,200,200,200,200,200,220,200,200,180,200,200,160,160,140,80,0
0337,대청,03호선,휴일/일요일,하행,20,120,200,180,200,200,180,200,220,200,200,200,200,200,200,200,200,140,180,0
0338,일원,03호선,평일,상행,120,240,300,280,240,200,160,140,180,140,200,180,220,280,220,220,200,140,100,60
0338,일원,03호선,평일,하행,20,120,200,300,320,240,160,200,160,140,180,160,180,260,300,240,200,160,160,120
0338,일원,03호선,토요일,상행,100,200,220,180,200,200,200,200,200,220,200,200,200,180,200,160,180,140,60,0
0338,일원,03호선,토요일,하행,20,120,180,200,200,200,180,200,200,220,200,200,200,180,200,200,200,160,160,20
0338,일원,03호선,휴일/일요일,상행,100,200,220,180,200,200,200,200,200,220,200,200,200,180,200,160,180,140,60,0
0338,일원,03호선,휴일/일요일,하행,20,120,180,200,200,200,180,200,200,220,200,200,200,180,200,200,200,160,160,20
1953,대곡,03호선,평일,상행,80,140,200,200,160,140,180,100,120,120,140,160,140,140,140,140,120,140,80,40
1953,대곡,03호선,평일,하행,60,140,160,200,180,140,160,160,120,120,120,140,140,160,120,140,140,140,80,60
1953,대곡,03호선,토요일,상행,40,100,140,120,120,140,120,120,100,100,120,120,140,100,120,140,140,120,60,0
1953,대곡,03호선,토요일,하행,40,100,100,140,120,120,140,140,100,100,100,120,100,140,140,140,120,140,60,0
1953,대곡,03호선,휴일/일요일,상행,40,100,140,120,120,140,120,120,100,100,120,120,140,100,120,140,140,120,60,0
1953,대곡,03호선,휴일/일요일,하행,40,100,100,140,120,120,140,140,100,100,100,120,100,140,140,140,120,140,60,0
1954,백석,03호선,평일,상행,80,140,180,200,160,160,160,120,120,120,120,160,140,160,140,140,120,120,100,40
1954,백석,03호선,평일,하행,80,120,160,220,160,140,160,160,120,120,140,120,160,140,140,120,140,140,80,60
1954,백석,03호선,토요일,상행,40,100,120,120,120,140,120,120,100,100,120,120,140,120,120,140,120,120,80,0
1954,백석,03호선,토요일,하행,40,100,100,140,120,140,120,140,100,100,100,120,100,140,140,140,120,140,60,0
1954,백석,03호선,휴일/일요일,상행,40,100,120,120,120,140,120,120,100,100,120,120,140,120,120,140,120,120,80,0
1954,백석,03호선,휴일/일요일,하행,40,100,100,140,120,140,120,140,100,100,100,120,100,140,140,140,120,140,60,0
0316,독립문,03호선,평일,상행,20,200,260,320,240,240,180,160,160,180,140,180,180,260,260,220,220,180,140,80
0316,독립문,03호선,평일,하행,40,200,280,320,260,180,180,180,140,180,160,160,260,280,240,240,160,160,120,80
0316,독립문,03호선,토요일,상행,20,180,200,200,200,200,200,200,200,200,220,200,200,180,200,180,180,160,120,20
0316,독립문,03호선,토요일,하행,60,180,180,200,200,200,180,200,220,200,200,200,200,200,200,200,160,160,100,0
0316,독립문,03호선,휴일/일요일,상행,20,180,200,200,200,200,200,200,200,200,220,200,200,180,200,180,180,160,120,20
0316,독립문,03호선,휴일/일요일,하행,60,180,180,200,200,200,180,200,220,200,200,200,200,200,200,200,160,160,100,0
0329,고속터미널,03호선,평일,상행,80,220,280,320,220,220,180,140,180,140,160,180,240,260,240,220,200,160,120,80
0329,고속터미널,03호선,평일,하행,40,160,240,300,300,220,160,180,160,160,180,140,240,260,260,240,200,160,120,120
0329,고속터미널,03호선,토요일,상행,60,200,200,200,200,200,200,200,200,220,200,200,200,180,200,160,180,160,100,0
0329,고속터미널,03호선,토요일,하행,40,140,200,200,200,200,180,200,220,200,200,200,200,180,200,200,200,160,140,0
0329,고속터미널,03호선,휴일/일요일,상행,60,200,200,200,200,200,200,200,200,220,200,200,200,180,200,160,180,160,100,0
0329,고속터미널,03호선,휴일/일요일,하행,40,140,200,200,200,200,180,200,220,200,200,200,200,180,200,200,200,160,140,0
0334,도곡,03호선,평일,상행,100,240,280,300,240,200,160,140,180,160,160,180,240,260,240,220,200,140,120,60
0334,도곡,03호선,평일,하행,20,140,220,300,320,220,160,200,160,140,180,140,220,260,280,240,200,180,120,120
0334,도곡,03호선,토요일,상행,80,200,200,200,200,200,200,200,200,220,200,200,200,180,200,160,180,140,80,0
0334,도곡,03호선,토요일,하행,20,140,200,180,200,200,180,200,200,220,200,200,200,180,220,200,200,140,160,20
0334,도곡,03호선,휴일/일요일,상행,80,200,200,200,200,200,200,200,200,220,200,200,200,180,200,160,180,140,80,0
0334,도곡,03호선,휴일/일요일,하행,20,140,200,180,200,200,180,200,200,220,200,200,200,180,220,200,200,140,160,20
0341,경찰병원,03호선,평일,상행,60,120,240,260,240,180,160,140,180,140,200,140,180,240,220,220,200,140,100,40
0341,경찰병원,03호선,평일,하행,0,120,200,220,260,180,140,180,160,140,180,140,180,260,200,200,180,160,80,80
0341,경찰병원,03호선,토요일,상행,60,140,220,180,180,200,200,180,200,220,200,200,180,200,200,160,160,140,60,0
0341,경찰병원,03호선,토요일,하행,0,120,180,200,180,200,200,180,220,200,200,200,180,200,180,180,160,120,120,0
0341,경찰병원,03호선,휴일/일요일,상행,60,140,220,180,180,200,200,180,200,220,200,200,180,200,200,160,160,140,60,0
0341,경찰병원,03호선,휴일/일요일,하행,0,120,180,200,180,200,200,180,220,200,200,200,180,200,180,180,160,120,120,0
0317,경복궁,03호선,평일,상행,40,200,260,320,240,240,180,140,160,180,140,200,180,260,240,240,220,160,140,100
0317,경복궁,03호선,평일,하행,60,180,280,320,280,160,200,180,140,160,160,160,260,280,260,220,180,160,120,80
0317,경복궁,03호선,토요일,상행,40,160,200,220,180,200,200,200,200,220,200,200,200,180,200,180,180,160,120,20
0317,경복궁,03호선,토요일,하행,60,180,200,180,200,200,180,200,220,200,200,200,200,200,200,200,180,160,100,0
0317,경복궁,03호선,휴일/일요일,상행,40,160,200,220,180,200,200,200,200,220,200,200,200,180,200,180,180,160,120,20
0317,경복궁,03호선,휴일/일요일,하행,60,180,200,180,200,200,180,200,220,200,200,200,200,200,200,200,180,160,100,0
0324,금호,03호선,평일,상행,40,220,280,320,240,220,160,140,180,160,160,180,200,280,240,220,220,160,120,80
0324,금호,03호선,평일,하행,40,160,260,320,280,200,180,180,140,180,160,140,260,280,240,240,200,140,120,100
0324,금호,03호선,토요일,상행,40,200,200,180,200,200,200,200,200,220,200,200,200,180,200,180,180,140,120,0
0324,금호,03호선,토요일,하행,40,160,200,180,200,200,180,200,220,200,200,200,200,200,200,200,180,160,120,0
0324,금호,03호선,휴일/일요일,상행,40,200,200,180,200,200,200,200,200,220,200,200,200,180,200,180,180,140,120,0
0324,금호,03호선,휴일/일요일,하행,40,160,200,180,200,200,180,200,220,200,200,200,200,200,200,200,180,160,120,0
0330,교대,03호선,평일,상행,80,240,280,300,240,220,160,140,180,160,160,180,220,280,220,220,220,140,140,60
0330,교대,03호선,평일,하행,40,140,240,320,300,200,180,180,160,160,180,120,240,260,280,240,200,160,120,120
0330,교대,03호선,토요일,상행,80,200,200,200,200,200,200,200,200,220,200,200,180,200,200,160,160,160,100,0
0330,교대,03호선,토요일,하행,40,140,200,180,200,200,180,200,220,200,200,200,200,200,200,200,200,140,160,0
0330,교대,03호선,휴일/일요일,상행,80,200,200,200,200,200,200,200,200,220,200,200,180,200,200,160,160,160,100,0
0330,교대,03호선,휴일/일요일,하행,40,140,200,180,200,200,180,200,220,200,200,200,200,200,200,200,200,140,160,0
0332,양재,03호선,평일,상행,100,240,280,300,240,200,180,140,180,140,180,160,240,260,240,220,200,160,120,60
0332,양재,03호선,평일,하행,20,140,240,300,320,220,160,180,160,160,180,140,220,260,280,240,200,160,140,120
0332,양재,03호선,토요일,상행,80,200,220,180,200,200,200,200,200,220,200,200,200,180,200,180,160,140,100,0
0332,양재,03호선,토요일,하행,20,140,200,180,220,180,200,180,220,200,200,200,200,200,200,200,200,160,140,20
0332,양재,03호선,휴일/일요일,상행,80,200,220,180,200,200,200,200,200,220,200,200,200,180,200,180,160,140,100,0
0332,양재,03호선,휴일/일요일,하행,20,140,200,180,220,180,200,180,220,200,200,200,200,200,200,200,200,160,140,20
0335,대치,03호선,평일,상행,100,240,300,280,240,200,160,140,200,140,180,180,220,280,220,220,200,160,100,60
0335,대치,03호선,평일,하행,20,140,200,320,320,220,160,200,160,140,180,140,220,260,280,240,200,160,140,120
0335,대치,03호선,토요일,상행,80,200,220,180,200,200,200,200,200,220,200,200,200,180,200,160,180,140,80,0
0335,대치,03호선,토요일,하행,20,140,180,200,200,200,180,180,220,200,200,200,200,200,200,200,200,160,160,0
0335,대치,03호선,휴일/일요일,상행,80,200,220,180,200,200,200,200,200,220,200,200,200,180,200,160,180,140,80,0
0335,대치,03호선,휴일/일요일,하행,20,140,180,200,200,200,180,180,220,200,200,200,200,200,200,200,200,160,160,0
0325,옥수,03호선,평일,상행,60,200,280,320,240,220,180,140,160,160,160,180,220,260,240,220,220,160,140,60
0325,옥수,03호선,평일,하행,40,160,260,320,280,200,180,180,140,160,180,140,260,260,260,240,180,160,120,100
0325,옥수,03호선,토요일,상행,40,200,200,200,200,200,200,200,200,200,220,200,200,180,200,160,180,160,100,0
0325,옥수,03호선,토요일,하행,40,160,200,180,200,200,180,200,220,200,200,200,200,200,200,200,180,160,120,0
0325,옥수,03호선,휴일/일요일,상행,40,200,200,200,200,200,200,200,200,200,220,200,200,180,200,160,180,160,100,0
0325,옥수,03호선,휴일/일요일,하행,40,160,200,180,200,200,180,200,220,200,200,200,200,200,200,200,180,160,120,0
0331,남부터미널,03호선,평일,상행,100,220,300,300,220,220,160,140,180,160,160,180,220,280,220,240,200,160,120,60
0331,남부터미널,03호선,평일,하행,40,140,240,300,300,220,180,180,140,160,180,140,240,260,260,240,220,160,120,120
0331,남부터미널,03호선,토요일,상행,80,200,200,200,200,200,200,200,200,220,200,200,200,180,200,160,180,140,100,0
0331,남부터미널,03호선,토요일,하행,40,140,200,180,200,200,180,200,220,200,200,200,200,200,200,200,180,160,160,0
0331,남부터미널,03호선,휴일/일요일,상행,80,200,200,200,200,200,200,200,200,220,200,200,200,180,200,160,180,140,100,0
0331,남부터미널,03호선,휴일/일요일,하행,40,140,200,180,200,200,180,200,220,200,200,200,200,200,200,200,180,160,160,0
0318,안국,03호선,평일,상행,40,200,260,320,240,240,180,140,180,160,140,200,180,260,260,220,220,160,140,100
0318,안국,03호선,평일,하행,60,180,280,320,260,180,180,180,140,180,160,160,260,280,240,240,180,160,100,100
0318,안국,03호선,토요일,상행,40,180,200,200,200,200,200,200,200,200,220,200,200,180,200,160,180,160,140,0
0318,안국,03호선,토요일,하행,60,180,200,180,200,200,180,200,220,200,200,200,200,200,200,200,180,160,100,0
0318,안국,03호선,휴일/일요일,상행,40,180,200,200,200,200,200,200,200,200,220,200,200,180,200,160,180,160,140,0
0318,안국,03호선,휴일/일요일,하행,60,180,200,180,200,200,180,200,220,200,200,200,200,200,200,200,180,160,100,0
0314,홍제,03호선,평일,상행,20,180,260,320,260,240,180,140,160,180,140,200,180,240,260,220,220,180,140,100
0314,홍제,03호선,평일,하행,60,200,280,320,260,160,200,180,120,180,160,160,280,280,240,220,180,140,120,80
0314,홍제,03호선,토요일,상행,20,160,200,220,180,200,200,200,200,200,220,200,200,180,200,180,180,160,140,0
0314,홍제,03호선,토요일,하행,60,180,200,180,220,180,180,220,200,200,200,200,200,200,200,200,180,160,80,0
0314,홍제,03호선,휴일/일요일,상행,20,160,200,220,180,200,200,200,200,200,220,200,200,180,200,180,180,160,140,0
0314,홍제,03호선,휴일/일요일,하행,60,180,200,180,220,180,180,220,200,200,200,200,200,200,200,200,180,160,80,0
0321,충무로,03호선,평일,상행,60,200,280,300,260,220,180,140,160,180,140,200,180,260,260,220,220,160,140,80
0321,충무로,03호선,평일,하행,40,180,260,340,260,200,180,180,140,160,180,140,260,280,240,240,180,160,120,100
0321,충무로,03호선,토요일,상행,40,200,200,200,200,200,200,200,200,200,220,200,200,180,200,160,180,160,120,0
0321,충무로,03호선,토요일,하행,40,180,200,180,200,200,180,200,220,200,200,200,200,200,200,200,180,160,120,0
0321,충무로,03호선,휴일/일요일,상행,40,200,200,200,200,200,200,200,200,200,220,200,200,180,200,160,180,160,120,0
0321,충무로,03호선,휴일/일요일,하행,40,180,200,180,200,200,180,200,220,200,200,200,200,200,200,200,180,160,120,0
0309,지축,03호선,평일,상행,20,100,160,180,140,140,140,120,120,120,120,140,160,120,140,140,120,120,80,20
0309,지축,03호선,평일,하행,40,120,160,180,160,120,140,120,120,120,140,120,140,160,140,120,140,120,80,40
0309,지축,03호선,토요일,상행,20,80,120,120,100,120,140,100,100,100,120,100,120,120,80,140,140,100,40,0
0309,지축,03호선,토요일,하행,20,80,120,140,120,100,140,100,120,100,100,100,80,140,100,120,140,100,80,0
0309,지축,03호선,휴일/일요일,상행,20,80,120,120,100,120,140,100,100,100,120,100,120,120,80,140,140,100,40,0
0309,지축,03호선,휴일/일요일,하행,20,80,120,140,120,100,140,100,120,100,100,100,80,140,100,120,140,100,80,0
0322,동대입구,03호선,평일,상행,60,200,280,320,240,220,180,140,180,160,140,200,200,260,240,220,220,160,140,80
0322,동대입구,03호선,평일,하행,40,180,260,320,280,180,180,180,160,160,180,140,260,260,260,240,180,160,120,100
0322,동대입구,03호선,토요일,상행,60,180,200,200,200,200,200,200,200,220,200,200,200,180,200,160,180,160,120,0
0322,동대입구,03호선,토요일,하행,40,180,200,180,200,200,180,200,220,200,200,200,200,200,200,200,180,140,140,0
0322,동대입구,03호선,휴일/일요일,상행,60,180,200,200,200,200,200,200,200,220,200,200,200,180,200,160,180,160,120,0
0322,동대입구,03호선,휴일/일요일,하행,40,180,200,180,200,200,180,200,220,200,200,200,200,200,200,200,180,140,140,0
0326,압구정,03호선,평일,상행,60,220,280,320,220,220,180,140,180,160,140,200,200,280,240,220,200,160,140,80
0326,압구정,03호선,평일,하행,20,180,240,320,300,200,160,180,160,160,180,140,260,260,260,220,200,160,120,100
0326,압구정,03호선,토요일,상행,40,200,200,200,200,200,200,200,200,220,200,200,200,180,200,160,180,160,100,20
0326,압구정,03호선,토요일,하행,20,180,200,180,200,200,180,200,220,200,200,200,200,200,200,200,180,160,120,0
0326,압구정,03호선,휴일/일요일,상행,40,200,200,200,200,200,200,200,200,220,200,200,200,180,200,160,180,160,100,20
0326,압구정,03호선,휴일/일요일,하행,20,180,200,180,200,200,180,200,220,200,200,200,200,200,200,200,180,160,120,0
0333,매봉,03호선,평일,상행,120,220,300,300,240,200,160,140,180,140,180,180,220,280,220,220,220,140,120,60
0333,매봉,03호선,평일,하행,20,140,220,320,300,220,180,180,160,160,180,140,220,240,280,240,220,160,140,120
0333,매봉,03호선,토요일,상행,100,200,200,200,200,200,200,200,200,220,200,200,180,200,200,160,160,160,80,0
0333,매봉,03호선,토요일,하행,20,140,200,180,200,200,180,200,220,200,200,200,200,200,200,200,200,140,160,20
0333,매봉,03호선,휴일/일요일,상행,100,200,200,200,200,200,200,200,200,220,200,200,180,200,200,160,160,160,80,0
0333,매봉,03호선,휴일/일요일,하행,20,140,200,180,200,200,180,200,220,200,200,200,200,200,200,200,200,140,160,20
0312,불광,03호선,평일,상행,20,160,260,320,260,240,180,160,160,160,140,200,180,240,260,220,220,200,140,100
0312,불광,03호선,평일,하행,60,200,300,320,240,180,180,180,140,180,160,160,260,300,240,220,160,160,120,60
0312,불광,03호선,토요일,상행,20,160,200,200,200,200,200,200,200,200,220,200,200,180,180,200,160,180,120,20
0312,불광,03호선,토요일,하행,80,180,180,200,200,200,180,200,220,200,200,200,200,200,200,200,160,160,80,0
0312,불광,03호선,휴일/일요일,상행,20,160,200,200,200,200,200,200,200,200,220,200,200,180,180,200,160,180,120,20
0312,불광,03호선,휴일/일요일,하행,80,180,180,200,200,200,180,200,220,200,200,200,200,200,200,200,160,160,80,0
0313,녹번,03호선,평일,상행,20,180,260,300,260,240,180,160,160,180,140,180,180,260,260,220,220,180,140,100
0313,녹번,03호선,평일,하행,60,200,300,320,240,180,180,180,140,180,140,180,260,300,240,220,160,160,120,60
0313,녹번,03호선,토요일,상행,20,160,200,200,200,200,200,200,200,200,220,200,200,180,200,180,180,160,140,0
0313,녹번,03호선,토요일,하행,80,180,180,200,200,200,180,200,220,200,200,200,200,200,200,200,160,160,80,0
0313,녹번,03호선,휴일/일요일,상행,20,160,200,200,200,200,200,200,200,200,220,200,200,180,200,180,180,160,140,0
0313,녹번,03호선,휴일/일요일,하행,80,180,180,200,200,200,180,200,220,200,200,200,200,200,200,200,160,160,80,0
0342,오금,03호선,평일,하행,0,100,200,240,260,180,140,160,180,140,180,140,160,260,220,200,180,140,100,80
0342,오금,03호선,토요일,하행,0,120,180,180,200,200,200,180,200,220,200,200,180,200,180,180,160,120,100,20
0342,오금,03호선,휴일/일요일,하행,0,120,180,180,200,200,200,180,200,220,200,200,180,200,180,180,160,120,100,20
0340,가락시장,03호선,평일,상행,60,120,240,240,240,200,140,160,180,140,180,140,200,240,220,220,200,140,100,40
0340,가락시장,03호선,평일,하행,20,100,200,240,260,160,160,160,160,140,200,120,180,260,220,200,160,160,80,80
0340,가락시장,03호선,토요일,상행,60,140,200,200,180,200,200,180,200,220,200,200,180,200,180,180,160,140,60,0
0340,가락시장,03호선,토요일,하행,20,100,200,180,200,200,180,200,200,220,200,200,180,180,200,160,180,120,100,0
0340,가락시장,03호선,휴일/일요일,상행,60,140,200,200,180,200,200,180,200,220,200,200,180,200,180,180,160,140,60,0
0340,가락시장,03호선,휴일/일요일,하행,20,100,200,180,200,200,180,200,200,220,200,200,180,180,200,160,180,120,100,0
1955,마두,03호선,평일,상행,80,140,180,200,160,160,160,120,120,120,120,160,140,140,160,120,120,140,100,40
1955,마두,03호선,평일,하행,80,120,180,220,140,160,160,140,120,120,140,120,160,160,120,140,120,140,100,40
1955,마두,03호선,토요일,상행,40,100,120,120,120,140,120,120,100,100,120,120,140,120,120,140,120,120,80,0
1955,마두,03호선,토요일,하행,40,100,100,140,120,140,120,140,100,100,100,120,120,140,140,120,120,140,60,0
1955,마두,03호선,휴일/일요일,상행,40,100,120,120,120,140,120,120,100,100,120,120,140,120,120,140,120,120,80,0
1955,마두,03호선,휴일/일요일,하행,40,100,100,140,120,140,120,140,100,100,100,120,120,140,140,120,120,140,60,0
1957,주엽,03호선,평일,상행,60,140,200,180,160,160,160,120,140,120,120,140,160,140,140,140,120,140,100,40
1957,주엽,03호선,평일,하행,80,140,180,200,160,140,160,160,120,120,120,140,160,140,140,120,140,140,80,40
1957,주엽,03호선,토요일,상행,40,80,120,120,140,140,120,120,100,100,120,100,140,120,120,140,140,100,100,0
1957,주엽,03호선,토요일,하행,60,100,100,140,120,140,120,140,100,100,100,120,120,120,140,140,120,120,60,0
1957,주엽,03호선,휴일/일요일,상행,40,80,120,120,140,140,120,120,100,100,120,100,140,120,120,140,140,100,100,0
1957,주엽,03호선,휴일/일요일,하행,60,100,100,140,120,140,120,140,100,100,100,120,120,120,140,140,120,120,60,0
1958,대화,03호선,평일,상행,60,120,200,200,160,160,160,120,140,100,120,160,140,160,140,140,120,140,100,40
1958,대화,03호선,토요일,상행,20,100,120,120,140,140,120,120,100,100,100,120,140,120,120,140,140,100,80,20
1958,대화,03호선,휴일/일요일,상행,20,100,120,120,140,140,120,120,100,100,100,120,140,120,120,140,140,100,80,20
1948,원흥,03호선,평일,상행,100,160,200,180,140,180,140,120,120,140,120,160,140,140,140,140,140,120,80,20
1948,원흥,03호선,평일,하행,40,120,180,200,180,140,160,160,120,120,120,140,140,160,140,120,140,120,100,80
1948,원흥,03호선,토요일,상행,60,100,120,160,80,160,120,100,100,100,120,120,140,120,120,140,140,100,60,0
1948,원흥,03호선,토요일,하행,20,100,100,140,120,120,140,140,100,100,100,120,100,140,120,140,140,140,80,0
