STATION_CD,STATION_NM,LINE_NUM,요일,상하행,05시~06시,06시~07시,07시~08시,08시~09시,09시~10시,10시~11시,11시~12시,12시~13시,13시~14시,14시~15시,15시~16시,16시~17시,17시~18시,18시~19시,19시~20시,20시~21시,21시~22시,22시~23시,23시~24시,24시~25시
0237,당산,02호선,평일,상행,4,11,16,18,17,12,10,10,10,10,11,10,16,18,18,16,11,10,7,5
0237,당산,02호선,평일,하행,2,8,12,18,22,14,12,11,12,11,11,13,15,16,16,11,12,9,8,6
0237,당산,02호선,토요일,상행,4,11,11,11,12,12,12,11,12,11,12,11,11,11,11,11,9,7,5,0
0237,당산,02호선,토요일,하행,2,9,10,10,11,11,11,11,12,11,11,12,11,12,11,10,10,10,7,0
0237,당산,02호선,휴일/일요일,상행,4,11,11,11,12,12,12,11,12,11,12,11,11,11,11,11,9,7,5,0
0237,당산,02호선,휴일/일요일,하행,2,9,10,10,11,11,11,11,12,11,11,12,11,12,11,10,10,10,7,0
0217,잠실새내,02호선,평일,상행,3,11,17,17,17,13,12,9,10,11,9,12,15,18,18,14,10,11,9,4
0217,잠실새내,02호선,평일,하행,2,9,15,22,18,17,12,11,11,12,11,11,15,16,16,11,9,9,7,5
0217,잠실새내,02호선,토요일,상행,2,11,11,11,11,12,11,11,12,12,11,12,13,11,11,11,10,8,6,0
0217,잠실새내,02호선,토요일,하행,2,10,10,11,12,11,12,11,11,12,11,11,11,11,11,10,10,10,7,0
0217,잠실새내,02호선,휴일/일요일,상행,2,11,11,11,11,12,11,11,12,12,11,12,13,11,11,11,10,8,6,0
0217,잠실새내,02호선,휴일/일요일,하행,2,10,10,11,12,11,12,11,11,12,11,11,11,11,11,10,10,10,7,0
0218,종합운동장,02호선,평일,상행,2,12,16,18,17,13,11,10,10,10,10,12,14,19,18,13,11,10,9,5
0218,종합운동장,02호선,평일,하행,2,10,14,23,18,17,11,11,12,11,11,12,14,17,15,12,9,9,7,4
0218,종합운동장,02호선,토요일,상행,2,10,11,11,12,12,11,11,12,11,12,12,13,11,11,10,11,8,6,0
0218,종합운동장,02호선,토요일,하행,2,10,10,11,13,11,11,12,11,11,12,10,12,11,11,10,10,9,7,0
0218,종합운동장,02호선,휴일/일요일,상행,2,10,11,11,12,12,11,11,12,11,12,12,13,11,11,10,11,8,6,0
0218,종합운동장,02호선,휴일/일요일,하행,2,10,10,11,13,11,11,12,11,11,12,10,12,11,11,10,10,9,7,0
0219,삼성,02호선,평일,상행,2,12,16,17,17,14,11,10,10,10,10,11,14,19,18,14,10,11,9,4
0219,삼성,02호선,평일,하행,1,10,15,23,18,16,12,11,11,12,11,11,15,16,15,12,9,9,7,4
0219,삼성,02호선,토요일,상행,2,10,11,11,12,12,10,12,11,12,12,12,13,10,11,11,10,9,5,1
0219,삼성,02호선,토요일,하행,1,10,10,11,13,11,12,11,11,12,11,11,11,11,11,10,10,10,6,1
0219,삼성,02호선,휴일/일요일,상행,2,10,11,11,12,12,10,12,11,12,12,12,13,10,11,11,10,9,5,1
0219,삼성,02호선,휴일/일요일,하행,1,10,10,11,13,11,12,11,11,12,11,11,11,11,11,10,10,10,6,1
0243,충정로,02호선,평일,상행,3,10,15,18,17,14,10,10,10,10,10,11,14,18,19,16,11,11,7,6
0243,충정로,02호선,평일,하행,3,9,11,20,21,14,11,12,11,11,12,13,15,16,16,10,12,8,9,5
0243,충정로,02호선,토요일,상행,3,11,10,11,12,12,13,10,12,12,11,11,11,12,11,11,9,7,6,0
0243,충정로,02호선,토요일,하행,2,10,10,11,10,11,12,11,12,11,11,12,12,11,10,10,10,9,7,0
0243,충정로,02호선,휴일/일요일,상행,3,11,10,11,12,12,13,10,12,12,11,11,11,12,11,11,9,7,6,0
0243,충정로,02호선,휴일/일요일,하행,2,10,10,11,10,11,12,11,12,11,11,12,12,11,10,10,10,9,7,0
0246,신설동,02호선,평일,하행,2,4,7,7,6,6,5,6,6,6,6,6,5,7,7,6,5,6,6,3
0246,신설동,02호선,토요일,하행,2,4,5,6,6,5,6,6,6,6,6,5,6,6,6,6,6,5,5,1
0246,신설동,02호선,휴일/일요일,하행,2,4,5,6,6,5,6,6,6,6,6,5,6,6,6,6,6,5,5,1
0238,합정,02호선,평일,상행,4,10,16,18,17,12,11,9,11,10,10,11,15,18,18,16,12,10,6,6
0238,합정,02호선,평일,하행,3,7,12,19,22,14,11,12,11,11,12,12,16,15,16,11,12,9,8,6
0238,합정,02호선,토요일,상행,4,10,11,11,12,12,13,10,12,12,11,11,11,12,11,10,9,7,6,0
0238,합정,02호선,토요일,하행,2,9,10,11,11,10,12,11,12,11,11,11,12,11,11,10,10,10,7,0
0238,합정,02호선,휴일/일요일,상행,4,10,11,11,12,12,13,10,12,12,11,11,11,12,11,10,9,7,6,0
0238,합정,02호선,휴일/일요일,하행,2,9,10,11,11,10,12,11,12,11,11,11,12,11,11,10,10,10,7,0
0239,홍대입구,02호선,평일,상행,3,11,16,17,18,12,10,10,10,10,11,10,15,19,18,16,11,10,7,5
0239,홍대입구,02호선,평일,하행,2,7,13,18,22,15,11,11,12,11,11,13,15,16,16,11,12,8,9,5
0239,홍대입구,02호선,토요일,상행,4,10,11,11,12,12,12,11,12,11,12,11,11,12,10,11,9,7,5,1
0239,홍대입구,02호선,토요일,하행,2,9,10,10,11,11,11,11,12,11,11,12,11,12,11,10,10,9,7,1
0239,홍대입구,02호선,휴일/일요일,상행,4,10,11,11,12,12,12,11,12,11,12,11,11,12,10,11,9,7,5,1
0239,홍대입구,02호선,휴일/일요일,하행,2,9,10,10,11,11,11,11,12,11,11,12,11,12,11,10,10,9,7,1
0240,신촌,02호선,평일,상행,4,10,16,17,18,12,11,10,10,10,11,10,15,18,18,16,12,10,7,5
0240,신촌,02호선,평일,하행,2,8,12,19,22,14,11,12,11,11,12,13,15,16,16,10,12,8,9,6
0240,신촌,02호선,토요일,상행,4,10,11,11,12,12,13,10,12,12,11,11,11,12,11,10,9,8,5,0
0240,신촌,02호선,토요일,하행,2,9,10,11,10,11,12,11,12,11,11,12,11,12,10,10,10,10,7,0
0240,신촌,02호선,휴일/일요일,상행,4,10,11,11,12,12,13,10,12,12,11,11,11,12,11,10,9,8,5,0
0240,신촌,02호선,휴일/일요일,하행,2,9,10,11,10,11,12,11,12,11,11,12,11,12,10,10,10,10,7,0
0241,이대,02호선,평일,상행,4,10,15,18,17,13,11,9,11,10,10,11,15,17,19,16,11,10,8,5
0241,이대,02호선,평일,하행,2,9,12,19,21,15,10,12,11,11,12,13,15,16,16,11,11,9,8,6
0241,이대,02호선,토요일,상행,4,10,11,11,12,12,13,10,12,12,11,11,11,12,11,10,9,8,5,0
0241,이대,02호선,토요일,하행,2,9,11,10,11,11,11,11,12,11,11,12,12,11,10,10,10,10,7,0
0241,이대,02호선,휴일/일요일,상행,4,10,11,11,12,12,13,10,12,12,11,11,11,12,11,10,9,8,5,0
0241,이대,02호선,휴일/일요일,하행,2,9,11,10,11,11,11,11,12,11,11,12,12,11,10,10,10,10,7,0
0242,아현,02호선,평일,상행,3,10,16,17,18,13,10,10,10,10,11,10,15,18,18,17,11,10,7,6
0242,아현,02호선,평일,하행,2,9,12,19,21,15,10,12,12,11,11,14,15,15,16,11,12,8,9,5
0242,아현,02호선,토요일,상행,4,10,11,11,12,12,12,11,11,12,12,10,12,11,11,11,9,8,5,0
0242,아현,02호선,토요일,하행,2,10,10,10,11,11,11,11,12,11,11,12,12,11,11,10,9,10,7,0
0242,아현,02호선,휴일/일요일,상행,4,10,11,11,12,12,12,11,11,12,12,10,12,11,11,11,9,8,5,0
0242,아현,02호선,휴일/일요일,하행,2,10,10,10,11,11,11,11,12,11,11,12,12,11,11,10,9,10,7,0
0247,도림천,02호선,평일,상행,2,5,6,6,7,5,6,6,6,6,6,6,6,6,6,6,6,5,4,4
0247,도림천,02호선,평일,하행,2,4,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,5,4,4
0247,도림천,02호선,토요일,상행,2,5,6,6,7,5,6,6,6,6,6,6,6,6,6,6,6,4,4,0
0247,도림천,02호선,토요일,하행,2,4,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,5,4,0
0247,도림천,02호선,휴일/일요일,상행,2,5,6,6,7,5,6,6,6,6,6,6,6,6,6,6,6,4,4,0
0247,도림천,02호선,휴일/일요일,하행,2,4,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,5,4,0
0220,선릉,02호선,평일,상행,3,11,16,18,17,13,12,9,10,11,9,11,15,18,18,15,10,11,9,4
0220,선릉,02호선,평일,하행,1,11,15,22,19,15,12,11,11,12,11,11,15,17,14,12,9,9,7,5
0220,선릉,02호선,토요일,상행,3,9,11,11,12,12,11,11,12,11,12,12,13,11,11,11,10,9,5,0
0220,선릉,02호선,토요일,하행,2,10,10,11,12,12,11,11,11,12,11,11,12,10,11,10,10,10,7,0
0220,선릉,02호선,휴일/일요일,상행,3,9,11,11,12,12,11,11,12,11,12,12,13,11,11,11,10,9,5,0
0220,선릉,02호선,휴일/일요일,하행,2,10,10,11,12,12,11,11,11,12,11,11,12,10,11,10,10,10,7,0
0221,역삼,02호선,평일,상행,2,11,16,18,17,14,11,10,10,10,10,11,14,19,18,14,11,10,10,4
0221,역삼,02호선,평일,하행,2,10,15,23,19,15,12,10,12,11,11,12,15,16,15,12,8,9,7,5
0221,역삼,02호선,토요일,상행,2,10,11,11,12,12,11,11,11,12,12,12,13,11,11,10,10,9,6,0
0221,역삼,02호선,토요일,하행,2,10,10,11,13,11,11,12,11,11,12,11,11,11,11,10,10,9,7,0
0221,역삼,02호선,휴일/일요일,상행,2,10,11,11,12,12,11,11,11,12,12,12,13,11,11,10,10,9,6,0
0221,역삼,02호선,휴일/일요일,하행,2,10,10,11,13,11,11,12,11,11,12,11,11,11,11,10,10,9,7,0
0222,강남,02호선,평일,상행,2,11,16,18,17,13,12,10,10,10,10,11,14,18,18,15,10,11,9,5
0222,강남,02호선,평일,하행,2,10,16,23,19,14,12,11,11,12,11,11,16,16,14,12,9,9,7,4
0222,강남,02호선,토요일,상행,2,9,12,11,12,12,11,11,11,11,13,12,13,10,11,11,10,9,6,0
0222,강남,02호선,토요일,하행,2,10,10,11,13,11,11,12,11,12,11,11,11,11,11,10,10,9,7,0
0222,강남,02호선,휴일/일요일,상행,2,9,12,11,12,12,11,11,11,11,13,12,13,10,11,11,10,9,6,0
0222,강남,02호선,휴일/일요일,하행,2,10,10,11,13,11,11,12,11,12,11,11,11,11,11,10,10,9,7,0
0223,교대,02호선,평일,상행,2,10,16,18,17,14,11,10,10,11,9,11,14,18,19,14,11,11,9,5
0223,교대,02호선,평일,하행,2,11,16,22,20,13,12,11,11,12,11,12,15,16,15,11,9,9,7,4
0223,교대,02호선,토요일,상행,2,9,11,11,12,12,11,11,11,12,12,12,13,11,11,11,10,9,6,0
0223,교대,02호선,토요일,하행,2,11,10,11,13,11,11,12,11,11,12,10,12,10,11,10,10,10,6,0
0223,교대,02호선,휴일/일요일,상행,2,9,11,11,12,12,11,11,11,12,12,12,13,11,11,11,10,9,6,0
0223,교대,02호선,휴일/일요일,하행,2,11,10,11,13,11,11,12,11,11,12,10,12,10,11,10,10,10,6,0
0224,서초,02호선,평일,상행,2,10,16,17,18,13,12,10,10,10,10,11,13,19,18,15,11,10,10,5
0224,서초,02호선,평일,하행,3,10,16,23,19,14,11,12,11,11,12,12,15,16,14,12,9,8,7,4
0224,서초,02호선,토요일,상행,2,9,11,11,12,11,12,11,11,12,12,12,13,11,11,10,11,9,6,0
0224,서초,02호선,토요일,하행,3,10,10,11,13,11,11,12,11,11,12,10,12,11,11,10,10,9,6,0
0224,서초,02호선,휴일/일요일,상행,2,9,11,11,12,11,12,11,11,12,12,12,13,11,11,10,11,9,6,0
0224,서초,02호선,휴일/일요일,하행,3,10,10,11,13,11,11,12,11,11,12,10,12,11,11,10,10,9,6,0
0225,방배,02호선,평일,상행,2,10,15,18,18,13,12,10,10,10,10,11,13,18,19,14,11,11,10,5
0225,방배,02호선,평일,하행,3,11,16,22,20,13,12,11,11,12,11,12,15,16,14,12,9,8,7,4
0225,방배,02호선,토요일,상행,2,8,12,11,11,11,12,12,10,12,13,11,13,11,11,11,10,9,7,0
0225,방배,02호선,토요일,하행,3,10,10,12,12,12,11,11,11,11,12,11,11,11,11,10,10,9,6,0
0225,방배,02호선,휴일/일요일,상행,2,8,12,11,11,11,12,12,10,12,13,11,13,11,11,11,10,9,7,0
0225,방배,02호선,휴일/일요일,하행,3,10,10,12,12,12,11,11,11,11,12,11,11,11,11,10,10,9,6,0
0226,사당,02호선,평일,상행,1,10,15,18,18,13,12,10,10,10,10,11,13,18,19,14,12,10,10,6
0226,사당,02호선,평일,하행,4,10,17,22,20,13,11,12,11,11,12,12,15,16,14,12,8,9,7,3
0226,사당,02호선,토요일,상행,1,9,11,11,12,11,12,11,11,12,12,11,14,11,11,10,11,9,7,0
0226,사당,02호선,토요일,하행,4,10,10,12,12,11,11,12,11,11,12,10,12,11,11,10,9,10,5,0
0226,사당,02호선,휴일/일요일,상행,1,9,11,11,12,11,12,11,11,12,12,11,14,11,11,10,11,9,7,0
0226,사당,02호선,휴일/일요일,하행,4,10,10,12,12,11,11,12,11,11,12,10,12,11,11,10,9,10,5,0
0227,낙성대,02호선,평일,상행,1,9,15,18,18,13,13,10,10,10,10,11,12,18,19,15,12,10,10,6
0227,낙성대,02호선,평일,하행,4,11,17,22,20,12,12,11,11,12,11,12,16,16,14,11,9,8,7,3
0227,낙성대,02호선,토요일,상행,1,8,12,11,11,11,12,12,10,12,13,11,13,11,11,11,10,10,7,0
0227,낙성대,02호선,토요일,하행,4,10,10,12,12,12,11,12,11,11,12,10,12,10,11,10,10,9,5,0
0227,낙성대,02호선,휴일/일요일,상행,1,8,12,11,11,11,12,12,10,12,13,11,13,11,11,11,10,10,7,0
0227,낙성대,02호선,휴일/일요일,하행,4,10,10,12,12,12,11,12,11,11,12,10,12,10,11,10,10,9,5,0
0228,서울대입구,02호선,평일,상행,1,9,14,18,18,14,12,10,10,10,10,11,12,19,18,15,13,10,9,6
0228,서울대입구,02호선,평일,하행,3,11,18,22,19,12,12,12,10,12,12,12,15,16,14,12,8,8,7,3
0228,서울대입구,02호선,토요일,상행,1,8,11,11,12,11,12,11,11,12,13,10,13,12,11,11,10,9,7,1
0228,서울대입구,02호선,토요일,하행,4,10,10,12,12,11,11,12,11,11,12,10,12,10,11,10,10,9,5,1
0228,서울대입구,02호선,휴일/일요일,상행,1,8,11,11,12,11,12,11,11,12,13,10,13,12,11,11,10,9,7,1
0228,서울대입구,02호선,휴일/일요일,하행,4,10,10,12,12,11,11,12,11,11,12,10,12,10,11,10,10,9,5,1
0229,봉천,02호선,평일,상행,2,8,15,18,18,14,12,10,10,10,10,11,12,19,18,15,12,10,10,6
0229,봉천,02호선,평일,하행,4,11,18,22,19,12,12,11,11,12,11,12,16,16,13,12,8,9,6,4
0229,봉천,02호선,토요일,상행,2,8,11,11,11,12,11,12,11,11,13,11,13,12,10,11,11,9,7,0
0229,봉천,02호선,토요일,하행,4,10,10,12,12,11,11,12,11,11,12,10,12,11,11,10,10,8,6,0
0229,봉천,02호선,휴일/일요일,상행,2,8,11,11,11,12,11,12,11,11,13,11,13,12,10,11,11,9,7,0
0229,봉천,02호선,휴일/일요일,하행,4,10,10,12,12,11,11,12,11,11,12,10,12,11,11,10,10,8,6,0
0230,신림,02호선,평일,상행,2,8,15,17,18,14,13,10,10,10,10,10,13,18,18,16,12,10,9,7
0230,신림,02호선,평일,하행,4,11,19,21,19,12,12,11,11,12,11,13,15,16,14,11,8,9,6,4
0230,신림,02호선,토요일,상행,2,8,11,11,11,11,12,12,10,12,13,11,13,11,11,11,11,8,8,0
0230,신림,02호선,토요일,하행,4,10,11,11,12,12,11,12,11,11,12,10,12,10,11,10,10,8,6,0
0230,신림,02호선,휴일/일요일,상행,2,8,11,11,11,11,12,12,10,12,13,11,13,11,11,11,11,8,8,0
0230,신림,02호선,휴일/일요일,하행,4,10,11,11,12,12,11,12,11,11,12,10,12,10,11,10,10,8,6,0
0231,신대방,02호선,평일,상행,2,8,14,17,18,15,12,10,11,9,10,11,12,18,18,16,13,10,9,7
0231,신대방,02호선,평일,하행,4,12,19,21,19,12,11,12,11,11,12,12,16,16,13,12,7,9,6,4
0231,신대방,02호선,토요일,상행,2,7,11,11,11,12,11,12,11,11,13,11,13,12,11,11,10,9,8,0
0231,신대방,02호선,토요일,하행,5,10,10,12,12,11,11,12,11,11,12,10,12,10,11,10,11,8,5,0
0231,신대방,02호선,휴일/일요일,상행,2,7,11,11,11,12,11,12,11,11,13,11,13,12,11,11,10,9,8,0
0231,신대방,02호선,휴일/일요일,하행,5,10,10,12,12,11,11,12,11,11,12,10,12,10,11,10,11,8,5,0
0232,구로디지털단지,02호선,평일,상행,2,7,14,18,18,14,13,10,10,10,10,10,13,17,19,16,12,10,10,7
0232,구로디지털단지,02호선,평일,하행,5,11,19,22,19,12,11,11,11,12,11,13,16,15,14,11,8,8,6,4
0232,구로디지털단지,02호선,토요일,상행,2,7,11,11,11,11,12,12,10,12,13,11,13,11,11,11,11,9,8,0
0232,구로디지털단지,02호선,토요일,하행,5,10,11,11,12,12,11,11,12,11,11,11,12,10,11,10,10,8,5,0
0232,구로디지털단지,02호선,휴일/일요일,상행,2,7,11,11,11,11,12,12,10,12,13,11,13,11,11,11,11,9,8,0
0232,구로디지털단지,02호선,휴일/일요일,하행,5,10,11,11,12,12,11,11,12,11,11,11,12,10,11,10,10,8,5,0
0234,신도림,02호선,평일,상행,1,8,13,18,17,15,13,10,11,9,10,10,12,17,19,17,13,9,10,7
0234,신도림,02호선,평일,하행,4,10,19,23,28,21,18,17,17,18,17,18,21,22,22,18,18,13,13,10
0234,신도림,02호선,토요일,상행,1,7,11,11,11,11,12,12,11,11,12,12,13,12,10,11,11,9,8,1
0234,신도림,02호선,토요일,하행,4,12,16,16,17,17,17,17,18,17,17,18,18,17,17,16,16,15,11,1
0234,신도림,02호선,휴일/일요일,상행,1,7,11,11,11,11,12,12,11,11,12,12,13,12,10,11,11,9,8,1
0234,신도림,02호선,휴일/일요일,하행,4,12,16,16,17,17,17,17,18,17,17,18,18,17,17,16,16,15,11,1
0235,문래,02호선,평일,상행,5,11,16,18,17,12,10,10,10,10,11,10,16,18,18,15,12,10,6,5
0235,문래,02호선,평일,하행,2,7,12,18,22,14,12,12,11,11,12,12,14,17,16,12,11,9,8,7
0235,문래,02호선,토요일,상행,5,10,11,11,12,13,12,11,11,12,11,11,12,11,11,10,9,7,5,0
0235,문래,02호선,토요일,하행,2,8,10,10,11,11,11,12,11,11,11,12,12,11,11,10,10,10,8,0
0235,문래,02호선,휴일/일요일,상행,5,10,11,11,12,13,12,11,11,12,11,11,12,11,11,10,9,7,5,0
0235,문래,02호선,휴일/일요일,하행,2,8,10,10,11,11,11,12,11,11,11,12,12,11,11,10,10,10,8,0
0236,영등포구청,02호선,평일,상행,4,12,16,17,18,11,10,10,11,9,11,11,15,19,18,15,12,9,7,5
0236,영등포구청,02호선,평일,하행,2,7,12,18,22,14,12,12,11,11,12,12,15,16,16,12,11,9,9,6
0236,영등포구청,02호선,토요일,상행,5,10,11,11,12,13,11,12,11,11,12,11,11,12,11,10,9,7,5,0
0236,영등포구청,02호선,토요일,하행,2,9,9,11,11,11,11,11,12,11,11,12,11,12,10,10,10,10,8,0
0236,영등포구청,02호선,휴일/일요일,상행,5,10,11,11,12,13,11,12,11,11,12,11,11,12,11,10,9,7,5,0
0236,영등포구청,02호선,휴일/일요일,하행,2,9,9,11,11,11,11,11,12,11,11,12,11,12,10,10,10,10,8,0
0203,을지로3가,02호선,평일,상행,3,10,15,17,18,14,10,10,10,10,10,11,14,18,19,16,11,11,7,6
0203,을지로3가,02호선,평일,하행,2,10,13,20,20,14,10,12,11,11,12,13,16,15,16,11,11,8,8,6
0203,을지로3가,02호선,토요일,상행,3,11,10,11,11,13,13,11,11,12,11,11,11,12,11,11,9,8,5,0
0203,을지로3가,02호선,토요일,하행,2,10,10,11,10,11,12,11,11,12,11,12,12,11,10,10,10,9,7,0
0203,을지로3가,02호선,휴일/일요일,상행,3,11,10,11,11,13,13,11,11,12,11,11,11,12,11,11,9,8,5,0
0203,을지로3가,02호선,휴일/일요일,하행,2,10,10,11,10,11,12,11,11,12,11,12,12,11,10,10,10,9,7,0
0204,을지로4가,02호선,평일,상행,3,10,14,17,18,15,10,10,10,10,10,11,13,18,19,17,11,10,8,6
0204,을지로4가,02호선,평일,하행,2,11,12,20,20,14,11,11,12,11,11,14,15,16,16,10,11,8,8,6
0204,을지로4가,02호선,토요일,상행,3,10,11,11,11,13,12,11,12,11,12,11,11,12,11,10,10,8,5,0
0204,을지로4가,02호선,토요일,하행,2,10,10,11,10,11,12,11,12,11,11,12,12,11,10,10,10,9,7,0
0204,을지로4가,02호선,휴일/일요일,상행,3,10,11,11,11,13,12,11,12,11,12,11,11,12,11,10,10,8,5,0
0204,을지로4가,02호선,휴일/일요일,하행,2,10,10,11,10,11,12,11,12,11,11,12,12,11,10,10,10,9,7,0
0205,동대문역사문화공원,02호선,평일,상행,3,10,14,17,18,14,10,11,9,10,11,10,13,19,18,17,12,10,8,6
0205,동대문역사문화공원,02호선,평일,하행,3,10,13,20,19,14,11,11,12,11,11,14,16,15,16,10,11,8,9,5
0205,동대문역사문화공원,02호선,토요일,상행,3,10,11,11,11,13,12,11,11,12,11,11,12,11,11,11,9,9,5,0
0205,동대문역사문화공원,02호선,토요일,하행,3,10,10,10,11,11,11,11,12,11,11,12,12,11,10,10,10,10,6,0
0205,동대문역사문화공원,02호선,휴일/일요일,상행,3,10,11,11,11,13,12,11,11,12,11,11,12,11,11,11,9,9,5,0
0205,동대문역사문화공원,02호선,휴일/일요일,하행,3,10,10,10,11,11,11,11,12,11,11,12,12,11,10,10,10,10,6,0
0206,신당,02호선,평일,상행,2,10,14,17,18,15,10,10,10,10,10,11,13,18,19,17,11,11,7,7
0206,신당,02호선,평일,하행,3,10,13,21,19,14,10,12,11,11,12,13,16,16,16,9,11,8,9,5
0206,신당,02호선,토요일,상행,3,10,10,11,11,13,12,12,11,11,12,11,11,12,11,11,9,8,6,0
0206,신당,02호선,토요일,하행,3,10,10,11,10,11,12,11,11,12,11,12,12,10,11,10,10,9,6,0
0206,신당,02호선,휴일/일요일,상행,3,10,10,11,11,13,12,12,11,11,12,11,11,12,11,11,9,8,6,0
0206,신당,02호선,휴일/일요일,하행,3,10,10,11,10,11,12,11,11,12,11,12,12,10,11,10,10,9,6,0
