STATION_CD,STATION_NM,LINE_NUM,요일,상하행,05시~06시,06시~07시,07시~08시,08시~09시,09시~10시,10시~11시,11시~12시,12시~13시,13시~14시,14시~15시,15시~16시,16시~17시,17시~18시,18시~19시,19시~20시,20시~21시,21시~22시,22시~23시,23시~24시,24시~25시
1020,월계,01호선,평일,상행,140,180,160,140,120,80,120,120,80,120,120,120,160,160,140,120,120,120,80,20
1020,월계,01호선,평일,하행,80,100,160,160,180,140,80,100,140,100,100,120,120,140,120,160,120,160,120,60
1020,월계,01호선,토요일,상행,120,120,100,140,80,120,120,100,120,140,120,120,120,140,120,100,140,100,80,20
1020,월계,01호선,토요일,하행,40,80,140,100,140,80,120,120,120,100,140,120,140,120,100,120,100,160,140,40
1020,월계,01호선,휴일/일요일,상행,120,120,100,140,80,120,120,100,120,140,120,120,120,140,120,100,140,100,80,20
1020,월계,01호선,휴일/일요일,하행,40,80,140,100,140,80,120,120,120,100,140,120,140,120,100,120,100,160,140,40
1022,창동,01호선,평일,상행,120,200,180,160,120,120,120,120,120,140,100,120,180,140,160,120,120,100,100,20
1022,창동,01호선,평일,하행,60,100,200,180,160,160,120,120,120,120,140,120,140,120,140,140,140,140,120,60
1022,창동,01호선,토요일,상행,100,140,100,120,80,120,120,120,120,140,100,140,120,120,140,100,140,100,80,20
1022,창동,01호선,토요일,하행,40,100,120,120,120,100,120,120,100,120,140,120,120,120,120,120,100,140,140,40
1022,창동,01호선,휴일/일요일,상행,100,140,100,120,80,120,120,120,120,140,100,140,120,120,140,100,140,100,80,20
1022,창동,01호선,휴일/일요일,하행,40,100,120,120,120,100,120,120,100,120,140,120,120,120,120,120,100,140,140,40
1007,신도림,01호선,평일,상행,180,440,460,560,400,380,400,260,340,320,340,420,480,500,480,400,380,320,180,0
1007,신도림,01호선,평일,하행,140,360,480,540,440,380,340,360,320,340,280,320,460,480,480,420,420,300,280,60
1007,신도림,01호선,토요일,상행,140,300,360,380,340,400,380,340,380,380,380,360,380,400,360,420,320,320,180,0
1007,신도림,01호선,토요일,하행,100,300,360,360,340,360,400,400,360,340,360,400,380,380,340,340,360,320,260,60
1007,신도림,01호선,휴일/일요일,상행,140,300,360,380,340,400,380,340,380,380,380,360,380,400,360,420,320,320,180,0
1007,신도림,01호선,휴일/일요일,하행,100,300,360,360,340,360,400,400,360,340,360,400,380,380,340,340,360,320,260,60
1701,구로,01호선,평일,상행,100,380,480,540,440,440,380,300,340,320,360,400,420,460,480,500,440,400,260,100
1701,구로,01호선,평일,하행,140,360,460,540,440,400,340,360,300,340,300,320,420,480,480,460,400,320,260,80
1701,구로,01호선,토요일,상행,100,300,360,360,340,380,380,360,380,380,360,380,340,380,360,400,340,340,260,100
1701,구로,01호선,토요일,하행,100,300,360,360,340,340,400,400,360,360,360,380,400,360,360,320,360,320,280,60
1701,구로,01호선,휴일/일요일,상행,100,300,360,360,340,380,380,360,380,380,360,380,340,380,360,400,340,340,260,100
1701,구로,01호선,휴일/일요일,하행,100,300,360,360,340,340,400,400,360,360,360,380,400,360,360,320,360,320,280,60
1003,용산,01호선,평일,상행,120,400,440,520,420,360,340,300,300,280,300,400,440,480,480,400,360,300,200,0
1003,용산,01호선,평일,하행,120,260,300,340,300,240,280,260,260,240,240,240,300,260,300,280,260,200,180,40
1003,용산,01호선,토요일,상행,100,260,340,340,340,340,360,360,320,340,340,380,360,380,360,380,300,300,220,0
1003,용산,01호선,토요일,하행,120,200,260,280,260,220,280,280,260,240,240,280,260,260,260,220,240,260,180,20
1003,용산,01호선,휴일/일요일,상행,100,260,340,340,340,340,360,360,320,340,340,380,360,380,360,380,300,300,220,0
1003,용산,01호선,휴일/일요일,하행,120,200,260,280,260,220,280,280,260,240,240,280,260,260,260,220,240,260,180,20
1405,배방,01호선,평일,상행,40,40,40,60,40,40,40,40,60,60,40,20,40,40,60,40,40,60,40,0
1405,배방,01호선,평일,하행,20,60,40,40,40,60,40,40,60,40,20,40,40,60,40,60,40,40,40,20
1405,배방,01호선,토요일,상행,40,20,40,40,20,20,40,40,40,60,20,40,40,40,60,20,40,60,40,0
1405,배방,01호선,토요일,하행,0,40,40,20,40,40,20,40,60,40,20,40,40,40,40,40,60,40,40,0
1405,배방,01호선,휴일/일요일,상행,40,20,40,40,20,20,40,40,40,60,20,40,40,40,60,20,40,60,40,0
1405,배방,01호선,휴일/일요일,하행,0,40,40,20,40,40,20,40,60,40,20,40,40,40,40,40,60,40,40,0
1002,남영,01호선,평일,상행,100,260,280,320,260,280,280,240,260,240,240,300,320,320,280,260,260,200,180,20
1002,남영,01호선,평일,하행,120,280,300,340,280,240,280,260,260,260,220,260,280,280,300,260,260,200,200,20
1002,남영,01호선,토요일,상행,80,200,240,280,260,240,280,260,240,260,260,260,280,260,280,280,240,240,180,0
1002,남영,01호선,토요일,하행,120,220,260,280,260,220,280,260,260,240,240,280,280,260,240,240,240,240,180,20
1002,남영,01호선,휴일/일요일,상행,80,200,240,280,260,240,280,260,240,260,260,260,280,260,280,280,240,240,180,0
1002,남영,01호선,휴일/일요일,하행,120,220,260,280,260,220,280,260,260,240,240,280,280,260,240,240,240,240,180,20
1719,오산,01호선,평일,상행,20,100,80,120,80,100,100,80,100,100,120,120,100,80,100,100,80,60,60,40
1719,오산,01호선,평일,하행,80,80,100,100,100,100,100,100,100,100,100,100,80,120,80,120,80,60,40,0
1719,오산,01호선,토요일,상행,20,60,80,100,100,100,100,80,100,100,100,100,100,100,80,100,60,40,60,20
1719,오산,01호선,토요일,하행,60,60,80,100,120,100,80,80,120,100,100,100,80,100,80,80,60,60,40,0
1719,오산,01호선,휴일/일요일,상행,20,60,80,100,100,100,100,80,100,100,100,100,100,100,80,100,60,40,60,20
1719,오산,01호선,휴일/일요일,하행,60,60,80,100,120,100,80,80,120,100,100,100,80,100,80,80,60,60,40,0
1822,중동,01호선,평일,상행,80,140,160,120,140,120,140,120,120,120,120,160,160,160,120,140,120,120,80,20
1822,중동,01호선,평일,하행,80,140,160,120,180,100,120,120,120,140,120,140,140,140,120,140,120,120,100,20
1822,중동,01호선,토요일,상행,80,120,120,100,100,120,120,120,120,120,120,120,100,120,140,100,120,140,100,0
1822,중동,01호선,토요일,하행,60,100,120,120,100,100,120,120,120,140,100,120,120,120,120,140,120,100,120,20
1822,중동,01호선,휴일/일요일,상행,80,120,120,100,100,120,120,120,120,120,120,120,100,120,140,100,120,140,100,0
1822,중동,01호선,휴일/일요일,하행,60,100,120,120,100,100,120,120,120,140,100,120,120,120,120,140,120,100,120,20
1705,관악,01호선,평일,상행,60,120,160,160,120,100,100,100,100,100,120,120,100,140,140,120,100,120,100,40
1705,관악,01호선,평일,하행,80,140,140,140,120,120,120,120,100,100,100,100,100,140,120,120,120,120,80,0
1705,관악,01호선,토요일,상행,60,100,160,140,100,140,100,100,100,100,120,100,100,80,140,120,120,120,80,40
1705,관악,01호선,토요일,하행,80,140,140,120,120,100,100,120,100,100,100,100,120,140,80,100,120,140,100,0
1705,관악,01호선,휴일/일요일,상행,60,100,160,140,100,140,100,100,100,100,120,100,100,80,140,120,120,120,80,40
1705,관악,01호선,휴일/일요일,하행,80,140,140,120,120,100,100,120,100,100,100,100,120,140,80,100,120,140,100,0
1806,부평,01호선,평일,상행,120,220,320,280,260,220,200,160,180,140,220,200,240,300,280,280,260,220,120,20
1806,부평,01호선,평일,하행,120,260,380,280,280,220,160,160,180,180,200,220,300,280,300,300,240,220,160,20
1806,부평,01호선,토요일,상행,120,180,180,160,200,180,240,180,220,200,220,200,200,220,220,200,200,180,140,0
1806,부평,01호선,토요일,하행,40,180,180,180,200,200,220,180,240,180,220,220,200,220,220,200,180,180,200,20
1806,부평,01호선,휴일/일요일,상행,120,180,180,160,200,180,240,180,220,200,220,200,200,220,220,200,200,180,140,0
1806,부평,01호선,휴일/일요일,하행,40,180,180,180,200,200,220,180,240,180,220,220,200,220,220,200,180,180,200,20
1808,동암,01호선,평일,상행,160,220,280,280,220,200,160,120,200,140,160,180,260,280,320,280,260,200,120,0
1808,동암,01호선,평일,하행,80,260,320,260,200,200,140,160,160,140,180,220,300,240,260,260,240,220,140,40
1808,동암,01호선,토요일,상행,120,180,180,180,180,180,180,180,200,200,200,160,200,220,200,220,200,200,100,0
1808,동암,01호선,토요일,하행,40,160,180,180,200,200,180,180,200,200,180,180,200,200,220,200,200,180,160,40
1808,동암,01호선,휴일/일요일,상행,120,180,180,180,180,180,180,180,200,200,200,160,200,220,200,220,200,200,100,0
1808,동암,01호선,휴일/일요일,하행,40,160,180,180,200,200,180,180,200,200,180,180,200,200,220,200,200,180,160,40
1809,주안,01호선,평일,상행,160,240,320,260,260,220,180,160,200,140,220,180,260,300,300,280,240,220,100,0
1809,주안,01호선,평일,하행,80,240,320,260,220,220,180,180,160,160,200,220,300,260,320,260,240,240,140,40
1809,주안,01호선,토요일,상행,120,220,160,180,200,180,200,220,220,180,240,200,200,220,200,220,200,180,100,0
1809,주안,01호선,토요일,하행,40,160,180,160,200,220,200,220,220,180,220,180,240,200,240,180,220,180,160,40
1809,주안,01호선,휴일/일요일,상행,120,220,160,180,200,180,200,220,220,180,240,200,200,220,200,220,200,180,100,0
1809,주안,01호선,휴일/일요일,하행,40,160,180,160,200,220,200,220,220,180,220,180,240,200,240,180,220,180,160,40
1811,동인천,01호선,평일,상행,120,140,140,140,100,140,120,120,120,120,120,140,140,140,120,140,120,120,60,0
1811,동인천,01호선,평일,하행,40,240,320,280,220,240,160,160,180,160,200,200,300,260,320,260,260,220,160,60
1811,동인천,01호선,토요일,상행,100,120,100,120,120,100,120,120,120,120,140,100,100,140,100,120,140,120,60,0
1811,동인천,01호선,토요일,하행,40,140,180,180,180,220,200,200,220,180,220,220,220,200,220,200,200,180,180,60
1811,동인천,01호선,휴일/일요일,상행,100,120,100,120,120,100,120,120,120,120,140,100,100,140,100,120,140,120,60,0
1811,동인천,01호선,휴일/일요일,하행,40,140,180,180,180,220,200,200,220,180,220,220,220,200,220,200,200,180,180,60
1815,부개,01호선,평일,상행,100,120,160,140,120,140,120,120,120,120,120,160,160,160,120,140,120,120,80,20
1815,부개,01호선,평일,하행,80,140,140,120,180,120,120,120,120,120,120,160,140,120,140,120,140,120,100,20
1815,부개,01호선,토요일,상행,100,100,120,100,120,100,120,120,120,120,120,120,100,140,120,100,140,120,100,0
1815,부개,01호선,토요일,하행,60,100,100,120,120,100,120,120,120,140,100,120,120,120,120,120,140,100,120,20
1815,부개,01호선,휴일/일요일,상행,100,100,120,100,120,100,120,120,120,120,120,120,100,140,120,100,140,120,100,0
1815,부개,01호선,휴일/일요일,하행,60,100,100,120,120,100,120,120,120,140,100,120,120,120,120,120,140,100,120,20
1910,덕계,01호선,평일,상행,40,120,120,120,40,40,40,40,40,40,40,40,80,80,80,60,60,40,40,20
1910,덕계,01호선,평일,하행,20,60,120,140,100,40,40,40,40,20,60,40,40,60,80,80,60,60,60,0
1910,덕계,01호선,토요일,상행,20,120,40,80,60,60,60,60,60,40,60,40,60,60,60,80,60,40,60,0
1910,덕계,01호선,토요일,하행,20,60,80,80,60,80,60,60,60,40,60,60,40,60,40,80,60,60,60,0
1910,덕계,01호선,휴일/일요일,상행,20,120,40,80,60,60,60,60,60,40,60,40,60,60,60,80,60,40,60,0
1910,덕계,01호선,휴일/일요일,하행,20,60,80,80,60,80,60,60,60,40,60,60,40,60,40,80,60,60,60,0
1403,아산,01호선,평일,상행,40,40,40,60,20,60,40,40,60,40,40,40,40,40,40,60,40,60,20,20
1403,아산,01호선,평일,하행,40,40,40,40,60,40,40,40,60,40,40,40,40,40,60,40,40,40,40,20
1403,아산,01호선,토요일,상행,40,20,40,40,20,20,40,40,40,40,40,40,40,40,60,20,40,60,20,20
1403,아산,01호선,토요일,하행,20,20,40,40,20,40,40,40,40,40,40,20,60,40,40,40,40,40,40,0
1403,아산,01호선,휴일/일요일,상행,40,20,40,40,20,20,40,40,40,40,40,40,40,40,60,20,40,60,20,20
1403,아산,01호선,휴일/일요일,하행,20,20,40,40,20,40,40,40,40,40,40,20,60,40,40,40,40,40,40,0
1729,당정,01호선,평일,상행,60,140,160,160,120,120,80,100,100,120,100,120,100,160,120,120,120,100,100,20
1729,당정,01호선,평일,하행,40,140,160,140,120,100,120,120,100,120,80,100,100,140,140,120,120,120,80,20
1729,당정,01호선,토요일,상행,80,100,180,120,120,120,100,100,100,120,100,100,100,100,120,140,120,100,80,20
1729,당정,01호선,토요일,하행,40,160,140,120,120,100,100,100,100,120,80,100,120,140,100,100,120,140,100,20
1729,당정,01호선,휴일/일요일,상행,80,100,180,120,120,120,100,100,100,120,100,100,100,100,120,140,120,100,80,20
1729,당정,01호선,휴일/일요일,하행,40,160,140,120,120,100,100,100,100,120,80,100,120,140,100,100,120,140,100,20
1710,의왕,01호선,평일,상행,60,180,180,160,120,120,80,100,100,120,100,120,120,140,160,120,120,120,100,0
1710,의왕,01호선,평일,하행,40,140,180,160,100,120,120,120,100,120,80,100,100,160,160,140,100,120,100,20
1710,의왕,01호선,토요일,상행,80,120,160,120,120,120,120,80,120,100,100,100,100,100,140,120,120,100,100,0
1710,의왕,01호선,토요일,하행,40,140,160,120,100,120,100,100,100,120,80,100,120,120,120,100,100,140,120,20
1710,의왕,01호선,휴일/일요일,상행,80,120,160,120,120,120,120,80,120,100,100,100,100,100,140,120,120,100,100,0
1710,의왕,01호선,휴일/일요일,하행,40,140,160,120,100,120,100,100,100,120,80,100,120,120,120,100,100,140,120,20
1716,병점,01호선,평일,상행,40,140,180,160,160,140,160,140,120,140,160,160,140,160,160,140,160,140,100,40
1716,병점,01호선,평일,하행,20,120,180,180,160,140,140,180,140,140,140,140,120,180,160,160,140,120,100,40
1716,병점,01호선,토요일,상행,40,120,140,160,140,140,140,120,140,160,120,160,140,140,140,160,80,100,100,20
1716,병점,01호선,토요일,하행,20,120,140,180,140,140,140,120,160,140,120,160,160,140,140,100,120,120,120,60
1716,병점,01호선,휴일/일요일,상행,40,120,140,160,140,140,140,120,140,160,120,160,140,140,140,160,80,100,100,20
1716,병점,01호선,휴일/일요일,하행,20,120,140,180,140,140,140,120,160,140,120,160,160,140,140,100,120,120,120,60
1727,두정,01호선,평일,상행,80,80,100,100,100,100,100,80,100,120,100,100,100,100,100,80,80,60,60,0
1727,두정,01호선,평일,하행,20,80,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,60,60,20
1727,두정,01호선,토요일,상행,60,60,100,100,100,100,100,80,100,100,100,100,100,100,80,60,60,60,40,0
1727,두정,01호선,토요일,하행,20,60,80,80,100,120,80,100,100,100,100,100,100,100,80,80,80,40,60,20
1727,두정,01호선,휴일/일요일,상행,60,60,100,100,100,100,100,80,100,100,100,100,100,100,80,60,60,60,40,0
1727,두정,01호선,휴일/일요일,하행,20,60,80,80,100,120,80,100,100,100,100,100,100,100,80,80,80,40,60,20
1749,서동탄,01호선,평일,하행,0,60,80,40,60,40,60,40,40,40,60,40,40,80,60,60,60,60,40,40
1749,서동탄,01호선,토요일,하행,0,40,80,40,40,60,20,40,40,40,60,40,40,60,60,40,40,40,40,40
1749,서동탄,01호선,휴일/일요일,하행,0,40,80,40,40,60,20,40,40,40,60,40,40,60,60,40,40,40,40,40
1810,제물포,01호선,평일,상행,180,220,280,260,220,220,160,120,180,160,160,200,260,280,300,300,240,200,100,0
1810,제물포,01호선,평일,하행,80,240,300,260,220,220,120,160,160,160,160,220,280,260,260,260,240,200,160,60
1810,제물포,01호선,토요일,상행,140,200,160,180,180,180,200,160,220,180,200,180,200,200,220,200,220,180,80,0
1810,제물포,01호선,토요일,하행,40,140,180,180,200,180,180,200,180,220,200,160,200,180,220,220,200,180,180,40
1810,제물포,01호선,휴일/일요일,상행,140,200,160,180,180,180,200,160,220,180,200,180,200,200,220,200,220,180,80,0
1810,제물포,01호선,휴일/일요일,하행,40,140,180,180,200,180,180,200,180,220,200,160,200,180,220,220,200,180,180,40
1717,세마,01호선,평일,상행,20,60,60,80,80,60,60,40,60,80,80,40,80,80,80,60,60,80,60,40
1717,세마,01호선,평일,하행,80,80,60,80,60,60,80,60,60,60,80,40,60,60,80,80,40,60,40,0
1717,세마,01호선,토요일,상행,20,60,60,80,80,60,60,40,60,80,60,40,80,80,60,60,60,60,60,20
1717,세마,01호선,토요일,하행,60,80,60,80,80,60,80,40,80,40,60,60,60,60,80,40,60,60,40,0
1717,세마,01호선,휴일/일요일,상행,20,60,60,80,80,60,60,40,60,80,60,40,80,80,60,60,60,60,60,20
1717,세마,01호선,휴일/일요일,하행,60,80,60,80,80,60,80,40,80,40,60,60,60,60,80,40,60,60,40,0
1723,평택지제,01호선,평일,상행,40,60,80,80,60,60,60,60,60,60,80,40,100,80,60,60,80,60,60,20
1723,평택지제,01호선,평일,하행,60,60,100,60,60,60,80,60,60,60,60,60,60,60,80,80,40,60,60,0
1723,평택지제,01호선,토요일,상행,40,60,80,60,80,60,60,60,60,60,60,40,80,80,60,60,60,60,60,0
1723,평택지제,01호선,토요일,하행,40,60,80,80,60,80,60,60,60,60,80,40,60,60,80,40,60,60,60,0
1723,평택지제,01호선,휴일/일요일,상행,40,60,80,60,80,60,60,60,60,60,60,40,80,80,60,60,60,60,60,0
1723,평택지제,01호선,휴일/일요일,하행,40,60,80,80,60,80,60,60,60,60,80,40,60,60,80,40,60,60,60,0
1801,개봉,01호선,평일,상행,100,220,340,280,260,220,180,160,160,140,180,200,260,300,300,320,280,200,140,40
1801,개봉,01호선,평일,하행,180,320,340,260,280,160,160,140,140,200,180,240,280,280,240,280,240,180,140,0
1801,개봉,01호선,토요일,상행,100,160,200,180,160,180,180,200,180,220,180,180,180,220,200,220,200,200,140,20
1801,개봉,01호선,토요일,하행,100,160,180,200,200,160,200,200,180,200,200,180,180,200,240,220,180,180,140,0
1801,개봉,01호선,휴일/일요일,상행,100,160,200,180,160,180,180,200,180,220,180,180,180,220,200,220,200,200,140,20
1801,개봉,01호선,휴일/일요일,하행,100,160,180,200,200,160,200,200,180,200,200,180,180,200,240,220,180,180,140,0
1807,백운,01호선,평일,상행,100,120,160,120,120,120,140,100,140,100,140,120,140,140,140,140,120,100,80,20
1807,백운,01호선,평일,하행,80,120,160,120,100,140,100,120,120,140,100,160,140,120,140,140,120,120,120,20
1807,백운,01호선,토요일,상행,80,120,100,100,140,100,120,100,120,120,140,100,120,120,120,120,120,120,100,0
1807,백운,01호선,토요일,하행,40,100,120,100,120,120,100,120,120,140,100,120,120,120,120,140,120,100,120,40
1807,백운,01호선,휴일/일요일,상행,80,120,100,100,140,100,120,100,120,120,140,100,120,120,120,120,120,120,100,0
1807,백운,01호선,휴일/일요일,하행,40,100,120,100,120,120,100,120,120,140,100,120,120,120,120,140,120,100,120,40
1702,가산디지털단지,01호선,평일,상행,40,140,160,200,160,180,180,140,160,160,160,180,180,160,180,180,160,160,120,60
1702,가산디지털단지,01호선,평일,하행,140,160,220,180,160,160,200,180,160,160,160,140,180,180,180,160,160,140,60,0
1702,가산디지털단지,01호선,토요일,상행,40,120,160,180,160,200,180,140,160,160,160,160,180,140,160,180,140,160,100,60
1702,가산디지털단지,01호선,토요일,하행,120,180,180,160,160,140,180,180,160,160,160,160,180,160,140,120,160,160,80,0
1702,가산디지털단지,01호선,휴일/일요일,상행,40,120,160,180,160,200,180,140,160,160,160,160,180,140,160,180,140,160,100,60
1702,가산디지털단지,01호선,휴일/일요일,하행,120,180,180,160,160,140,180,180,160,160,160,160,180,160,140,120,160,160,80,0
1704,석수,01호선,평일,상행,60,120,140,160,120,120,100,100,80,120,100,140,100,120,140,120,120,120,100,40
1704,석수,01호선,평일,하행,100,120,160,120,120,120,120,120,100,100,100,100,100,140,140,100,140,100,80,0
1704,석수,01호선,토요일,상행,40,120,140,140,120,140,100,100,80,120,120,100,80,100,120,140,120,120,80,40
1704,석수,01호선,토요일,하행,80,140,140,120,120,100,100,120,100,100,100,100,120,140,100,80,120,140,100,0
1704,석수,01호선,휴일/일요일,상행,40,120,140,140,120,140,100,100,80,120,120,100,80,100,120,140,120,120,80,40
1704,석수,01호선,휴일/일요일,하행,80,140,140,120,120,100,100,120,100,100,100,100,120,140,100,80,120,140,100,0
1706,안양,01호선,평일,상행,60,140,180,180,140,160,120,140,120,140,160,160,140,160,160,140,140,120,120,20
1706,안양,01호선,평일,하행,80,140,200,180,120,160,140,180,120,160,140,120,160,160,160,160,120,120,80,0
1706,안양,01호선,토요일,상행,60,100,160,160,140,160,140,140,120,140,160,140,140,140,140,140,120,120,100,20
1706,안양,01호선,토요일,하행,80,140,160,160,140,120,120,180,120,160,120,160,140,140,140,100,120,140,100,0
1706,안양,01호선,휴일/일요일,상행,60,100,160,160,140,160,140,140,120,140,160,140,140,140,140,140,120,120,100,20
1706,안양,01호선,휴일/일요일,하행,80,140,160,160,140,120,120,180,120,160,120,160,140,140,140,100,120,140,100,0
1707,명학,01호선,평일,상행,60,120,160,160,120,120,100,80,100,120,100,120,100,160,140,100,100,120,120,20
1707,명학,01호선,평일,하행,60,140,160,140,100,120,120,120,100,120,80,100,100,140,140,120,120,100,100,0
1707,명학,01호선,토요일,상행,60,120,140,140,120,140,100,80,100,120,100,100,100,100,140,120,120,100,100,20
1707,명학,01호선,토요일,하행,60,140,160,120,100,120,80,120,100,100,100,100,120,140,100,100,120,120,120,0
1707,명학,01호선,휴일/일요일,상행,60,120,140,140,120,140,100,80,100,120,100,100,100,100,140,120,120,100,100,20
1707,명학,01호선,휴일/일요일,하행,60,140,160,120,100,120,80,120,100,100,100,100,120,140,100,100,120,120,120,0
1708,금정,01호선,평일,상행,60,140,160,160,140,160,140,140,100,160,140,160,180,140,160,140,140,120,100,20
1708,금정,01호선,평일,하행,60,160,180,180,140,140,160,160,140,140,140,140,140,160,140,160,120,120,100,0
1708,금정,01호선,토요일,상행,60,120,160,140,140,180,140,140,120,140,140,160,140,120,160,140,120,100,100,20
1708,금정,01호선,토요일,하행,60,140,160,160,140,140,120,160,140,140,140,140,160,120,160,100,100,140,100,20
1708,금정,01호선,휴일/일요일,상행,60,120,160,140,140,180,140,140,120,140,140,160,140,120,160,140,120,100,100,20
1708,금정,01호선,휴일/일요일,하행,60,140,160,160,140,140,120,160,140,140,140,140,160,120,160,100,100,140,100,20
1709,군포,01호선,평일,상행,60,160,180,160,120,100,100,100,100,100,120,120,100,160,120,120,100,120,100,20
1709,군포,01호선,평일,하행,60,140,140,140,120,100,140,120,100,100,100,100,100,140,140,120,120,120,80,20
1709,군포,01호선,토요일,상행,60,120,180,120,120,120,100,100,100,100,120,100,100,100,120,120,120,120,80,20
1709,군포,01호선,토요일,하행,60,140,140,120,120,100,100,120,100,100,100,100,120,120,100,100,120,140,100,20
1709,군포,01호선,휴일/일요일,상행,60,120,180,120,120,120,100,100,100,100,120,100,100,100,120,120,120,120,80,20
1709,군포,01호선,휴일/일요일,하행,60,140,140,120,120,100,100,120,100,100,100,100,120,120,100,100,120,140,100,20
1711,성균관대,01호선,평일,상행,80,160,180,180,140,160,120,140,120,160,140,160,160,140,160,140,140,120,100,0
1711,성균관대,01호선,평일,하행,40,140,180,180,160,120,160,180,120,160,120,140,140,160,180,140,140,120,100,20
1711,성균관대,01호선,토요일,상행,80,120,160,160,140,180,120,120,160,140,140,140,120,140,160,140,120,100,100,0
1711,성균관대,01호선,토요일,하행,40,140,140,180,140,140,120,140,140,160,120,140,160,140,160,100,100,120,120,40
1711,성균관대,01호선,휴일/일요일,상행,80,120,160,160,140,180,120,120,160,140,140,140,120,140,160,140,120,100,100,0
1711,성균관대,01호선,휴일/일요일,하행,40,140,140,180,140,140,120,140,140,160,120,140,160,140,160,100,100,120,120,40
1750,광명,01호선,평일,하행,20,20,20,20,20,20,20,40,0,40,20,20,20,20,20,20,20,40,0,0
1750,광명,01호선,토요일,하행,20,20,20,20,20,20,20,40,0,40,20,20,20,20,20,20,20,40,0,0
1750,광명,01호선,휴일/일요일,하행,20,20,20,20,20,20,20,40,0,40,20,20,20,20,20,20,20,40,0,0
1802,오류동,01호선,평일,상행,60,140,140,140,120,140,140,100,120,140,120,140,160,160,120,140,140,100,100,40
1802,오류동,01호선,평일,하행,120,140,140,120,180,120,100,120,120,140,140,120,160,120,140,120,140,100,100,0
1802,오류동,01호선,토요일,상행,60,120,120,100,100,120,120,120,120,120,120,100,100,140,120,120,120,120,120,20
1802,오류동,01호선,토요일,하행,80,100,100,120,120,120,100,120,120,140,100,120,120,120,140,120,120,100,120,0
1802,오류동,01호선,휴일/일요일,상행,60,120,120,100,100,120,120,120,120,120,120,100,100,140,120,120,120,120,120,20
1802,오류동,01호선,휴일/일요일,하행,80,100,100,120,120,120,100,120,120,140,100,120,120,120,140,120,120,100,120,0
1907,가능,01호선,평일,상행,80,140,200,100,80,80,80,80,80,80,80,80,140,120,120,120,100,60,80,20
1907,가능,01호선,평일,하행,60,100,140,160,120,100,80,80,80,60,80,100,80,120,120,120,120,80,80,40
1907,가능,01호선,토요일,상행,80,100,100,100,80,100,100,100,100,80,100,80,100,100,80,100,100,80,60,20
1907,가능,01호선,토요일,하행,40,100,100,120,80,80,120,100,100,80,100,100,80,80,100,80,100,100,80,20
1907,가능,01호선,휴일/일요일,상행,80,100,100,100,80,100,100,100,100,80,100,80,100,100,80,100,100,80,60,20
1907,가능,01호선,휴일/일요일,하행,40,100,100,120,80,80,120,100,100,80,100,100,80,80,100,80,100,100,80,20
1908,녹양,01호선,평일,상행,60,160,180,120,80,60,100,80,80,80,80,80,140,120,120,120,80,80,60,40
1908,녹양,01호선,평일,하행,80,80,160,140,120,100,80,80,80,80,80,80,100,100,120,120,120,100,80,20
1908,녹양,01호선,토요일,상행,60,120,100,100,80,100,100,100,100,60,120,80,100,100,80,100,80,80,80,20
1908,녹양,01호선,토요일,하행,60,80,120,120,60,100,100,100,100,100,80,120,80,60,100,80,100,100,80,20
1908,녹양,01호선,휴일/일요일,상행,60,120,100,100,80,100,100,100,100,60,120,80,100,100,80,100,80,80,80,20
1908,녹양,01호선,휴일/일요일,하행,60,80,120,120,60,100,100,100,100,100,80,120,80,60,100,80,100,100,80,20
1914,보산,01호선,평일,상행,20,120,120,120,60,40,40,40,40,40,40,40,60,60,100,60,60,60,40,20
1914,보산,01호선,평일,하행,40,60,140,100,100,40,40,40,40,40,40,40,40,80,80,80,60,60,40,0
1914,보산,01호선,토요일,상행,20,100,60,60,80,60,60,40,60,60,60,40,40,60,80,60,60,60,40,20
1914,보산,01호선,토요일,하행,40,80,80,40,80,80,60,40,60,60,60,40,40,60,60,80,40,80,40,0
1914,보산,01호선,휴일/일요일,상행,20,100,60,60,80,60,60,40,60,60,60,40,40,60,80,60,60,60,40,20
1914,보산,01호선,휴일/일요일,하행,40,80,80,40,80,80,60,40,60,60,60,40,40,60,60,80,40,80,40,0
1902,도봉,01호선,평일,상행,100,220,180,140,100,100,100,120,80,120,120,120,160,160,140,120,120,120,80,40
1902,도봉,01호선,평일,하행,80,100,180,140,160,140,100,120,100,100,120,100,140,140,120,160,140,140,120,40
1902,도봉,01호선,토요일,상행,80,140,100,140,80,120,120,120,100,140,120,120,120,140,120,100,140,120,60,40
1902,도봉,01호선,토요일,하행,60,80,120,140,100,100,140,100,120,100,140,120,140,120,100,120,100,160,120,40
1902,도봉,01호선,휴일/일요일,상행,80,140,100,140,80,120,120,120,100,140,120,120,120,140,120,100,140,120,60,40
1902,도봉,01호선,휴일/일요일,하행,60,80,120,140,100,100,140,100,120,100,140,120,140,120,100,120,100,160,120,40
1903,도봉산,01호선,평일,상행,100,240,180,140,140,100,120,120,120,140,120,120,160,160,140,120,120,120,80,40
1903,도봉산,01호선,평일,하행,80,120,180,160,180,160,100,140,120,100,140,120,140,140,120,160,140,140,120,40
