STATION_CD,STATION_NM,LINE_NUM,요일,상하행,05시~06시,06시~07시,07시~08시,08시~09시,09시~10시,10시~11시,11시~12시,12시~13시,13시~14시,14시~15시,15시~16시,16시~17시,17시~18시,18시~19시,19시~20시,20시~21시,21시~22시,22시~23시,23시~24시,24시~25시
3761,부평구청,07호선,토요일,상행,60,100,100,80,100,80,100,100,80,100,80,100,100,80,100,80,100,80,80,0
3761,부평구청,07호선,토요일,하행,20,120,100,80,80,100,100,80,100,100,80,100,80,100,100,80,100,80,80,20
3761,부평구청,07호선,휴일/일요일,상행,60,100,100,80,100,80,100,100,80,100,80,100,100,80,100,80,100,80,80,0
3761,부평구청,07호선,휴일/일요일,하행,20,120,100,80,80,100,100,80,100,100,80,100,80,100,100,80,100,80,80,20
3762,산곡,07호선,평일,상행,60,100,300,240,160,120,100,100,100,100,100,100,140,200,200,140,100,100,80,40
3762,산곡,07호선,평일,하행,20,160,300,220,140,100,100,100,100,100,100,100,160,220,200,120,100,80,60,60
3762,산곡,07호선,토요일,상행,60,100,100,80,100,100,80,100,80,100,100,80,100,80,100,80,120,60,80,0
3762,산곡,07호선,토요일,하행,20,120,100,80,80,100,100,80,100,80,100,100,80,100,80,100,100,80,80,20
3762,산곡,07호선,휴일/일요일,상행,60,100,100,80,100,100,80,100,80,100,100,80,100,80,100,80,120,60,80,0
3762,산곡,07호선,휴일/일요일,하행,20,120,100,80,80,100,100,80,100,80,100,100,80,100,80,100,100,80,80,20
3763,석남,07호선,평일,하행,20,140,300,220,160,100,100,100,100,100,100,100,140,220,200,120,100,100,60,60
3763,석남,07호선,토요일,하행,20,100,100,100,80,100,80,100,80,100,100,80,100,80,100,100,80,100,80,20
3763,석남,07호선,휴일/일요일,하행,20,100,100,100,80,100,80,100,80,100,100,80,100,80,100,100,80,100,80,20
2724,사가정,07호선,평일,상행,40,120,180,280,320,240,200,200,200,200,200,200,200,280,320,220,160,160,140,80
2724,사가정,07호선,평일,하행,40,180,260,400,220,200,200,200,200,200,200,200,240,300,220,200,160,120,120,80
2724,사가정,07호선,토요일,상행,40,120,160,180,180,200,180,180,180,180,200,180,180,180,180,180,200,160,140,0
2724,사가정,07호선,토요일,하행,40,140,180,180,180,180,200,180,180,180,180,200,180,180,180,180,180,160,100,20
2724,사가정,07호선,휴일/일요일,상행,40,120,160,180,180,200,180,180,180,180,200,180,180,180,180,180,200,160,140,0
2724,사가정,07호선,휴일/일요일,하행,40,140,180,180,180,180,200,180,180,180,180,200,180,180,180,180,180,160,100,20
2726,중곡,07호선,평일,상행,40,120,200,280,320,240,200,200,200,200,200,200,200,280,320,200,180,160,140,60
2726,중곡,07호선,평일,하행,40,180,240,400,240,200,200,200,200,200,200,200,220,300,240,200,160,120,120,80
2726,중곡,07호선,토요일,상행,40,120,180,180,180,180,180,200,180,180,180,180,200,180,180,180,180,180,120,0
2726,중곡,07호선,토요일,하행,40,140,160,200,180,180,180,180,200,180,180,180,180,200,180,180,180,160,100,20
2726,중곡,07호선,휴일/일요일,상행,40,120,180,180,180,180,180,200,180,180,180,180,200,180,180,180,180,180,120,0
2726,중곡,07호선,휴일/일요일,하행,40,140,160,200,180,180,180,180,200,180,180,180,180,200,180,180,180,160,100,20
2727,군자,07호선,평일,상행,60,120,180,280,340,220,200,200,200,200,200,200,200,300,300,220,160,160,140,60
2727,군자,07호선,평일,하행,40,160,260,380,240,200,200,200,200,200,200,200,240,300,220,200,180,120,120,80
2727,군자,07호선,토요일,상행,60,100,180,180,180,180,200,180,180,180,200,180,180,180,180,180,180,180,120,0
2727,군자,07호선,토요일,하행,40,140,160,180,180,200,180,180,180,180,200,180,180,180,200,180,180,160,100,20
2727,군자,07호선,휴일/일요일,상행,60,100,180,180,180,180,200,180,180,180,200,180,180,180,180,180,180,180,120,0
2727,군자,07호선,휴일/일요일,하행,40,140,160,180,180,200,180,180,180,180,200,180,180,180,200,180,180,160,100,20
2728,어린이대공원,07호선,평일,상행,60,120,200,280,320,220,200,200,200,200,200,200,220,280,320,200,160,160,140,60
2728,어린이대공원,07호선,평일,하행,20,180,240,400,240,200,200,200,200,200,200,200,240,280,240,200,160,120,140,80
2728,어린이대공원,07호선,토요일,상행,60,120,160,180,200,180,180,180,180,200,180,180,180,180,200,180,180,160,120,0
2728,어린이대공원,07호선,토요일,하행,20,140,180,180,180,180,200,180,180,180,180,200,180,180,180,180,180,160,120,20
2728,어린이대공원,07호선,휴일/일요일,상행,60,120,160,180,200,180,180,180,180,200,180,180,180,180,200,180,180,160,120,0
2728,어린이대공원,07호선,휴일/일요일,하행,20,140,180,180,180,180,200,180,180,180,180,200,180,180,180,180,180,160,120,20
2729,건대입구,07호선,평일,상행,40,120,200,300,320,220,200,200,200,200,200,200,200,300,300,200,180,160,120,80
2729,건대입구,07호선,평일,하행,20,180,240,380,260,200,200,200,200,200,200,200,220,300,240,200,160,120,120,100
2729,건대입구,07호선,토요일,상행,40,120,160,200,180,180,180,200,180,180,180,180,200,180,180,180,180,160,120,20
2729,건대입구,07호선,토요일,하행,20,140,180,180,180,180,180,180,200,180,180,180,180,200,180,180,180,160,120,20
2729,건대입구,07호선,휴일/일요일,상행,40,120,160,200,180,180,180,200,180,180,180,180,200,180,180,180,180,160,120,20
2729,건대입구,07호선,휴일/일요일,하행,20,140,180,180,180,180,180,180,200,180,180,180,180,200,180,180,180,160,120,20
2730,뚝섬유원지,07호선,평일,상행,40,120,220,280,320,220,200,200,200,200,200,200,220,300,280,200,180,160,120,80
2730,뚝섬유원지,07호선,평일,하행,40,160,240,400,240,200,200,200,200,200,200,200,240,300,220,200,180,120,120,80
2730,뚝섬유원지,07호선,토요일,상행,40,120,180,180,180,180,200,180,180,180,180,200,180,180,180,180,180,180,120,0
2730,뚝섬유원지,07호선,토요일,하행,40,140,160,180,200,180,180,180,180,200,180,180,180,180,200,180,180,160,120,0
2730,뚝섬유원지,07호선,휴일/일요일,상행,40,120,180,180,180,180,200,180,180,180,180,200,180,180,180,180,180,180,120,0
2730,뚝섬유원지,07호선,휴일/일요일,하행,40,140,160,180,200,180,180,180,180,200,180,180,180,180,200,180,180,160,120,0
2731,청담,07호선,평일,상행,20,140,200,300,320,220,200,200,200,200,200,200,200,320,280,200,160,160,120,100
2731,청담,07호선,평일,하행,40,160,240,380,260,200,200,200,200,200,200,200,220,300,240,200,160,140,120,80
2731,청담,07호선,토요일,상행,20,140,160,180,200,180,180,180,180,200,180,180,180,180,200,180,180,160,120,20
2731,청담,07호선,토요일,하행,40,120,180,180,180,180,180,200,180,180,180,200,180,180,180,180,180,160,120,20
2731,청담,07호선,휴일/일요일,상행,20,140,160,180,200,180,180,180,180,200,180,180,180,180,200,180,180,160,120,20
2731,청담,07호선,휴일/일요일,하행,40,120,180,180,180,180,180,200,180,180,180,200,180,180,180,180,180,160,120,20
2732,강남구청,07호선,평일,상행,20,140,220,300,300,220,200,200,200,200,200,200,220,300,280,200,180,160,100,100
2732,강남구청,07호선,평일,하행,60,140,240,380,260,200,200,200,200,200,200,200,240,300,220,220,160,140,120,60
2732,강남구청,07호선,토요일,상행,20,140,160,200,180,180,180,200,180,180,180,180,200,180,180,180,180,160,120,20
2732,강남구청,07호선,토요일,하행,60,120,180,180,180,180,180,180,200,180,180,180,180,200,180,180,180,160,120,0
2732,강남구청,07호선,휴일/일요일,상행,20,140,160,200,180,180,180,200,180,180,180,180,200,180,180,180,180,160,120,20
2732,강남구청,07호선,휴일/일요일,하행,60,120,180,180,180,180,180,180,200,180,180,180,180,200,180,180,180,160,120,0
2733,학동,07호선,평일,상행,40,120,220,320,280,220,200,200,200,200,200,200,220,320,280,180,180,160,100,100
2733,학동,07호선,평일,하행,60,140,240,380,260,200,200,200,200,200,200,200,220,300,240,200,180,120,140,60
2733,학동,07호선,토요일,상행,40,120,180,180,180,180,200,180,180,180,180,200,180,180,180,180,180,160,120,20
2733,학동,07호선,토요일,하행,60,120,160,180,200,180,180,180,180,200,180,180,180,180,200,180,180,160,120,0
2733,학동,07호선,휴일/일요일,상행,40,120,180,180,180,180,200,180,180,180,180,200,180,180,180,180,180,160,120,20
2733,학동,07호선,휴일/일요일,하행,60,120,160,180,200,180,180,180,180,200,180,180,180,180,200,180,180,160,120,0
2734,논현,07호선,평일,상행,40,140,200,320,300,200,200,200,200,200,200,200,220,340,260,200,160,160,120,80
2734,논현,07호선,평일,하행,40,160,220,380,280,200,200,200,200,200,200,200,220,300,240,200,180,120,120,80
2734,논현,07호선,토요일,상행,40,120,180,180,180,200,180,180,180,180,200,180,180,180,180,180,180,180,100,20
2734,논현,07호선,토요일,하행,40,140,160,180,180,180,200,180,180,180,180,200,180,180,180,180,180,160,140,0
2734,논현,07호선,휴일/일요일,상행,40,120,180,180,180,200,180,180,180,180,200,180,180,180,180,180,180,180,100,20
2734,논현,07호선,휴일/일요일,하행,40,140,160,180,180,180,200,180,180,180,180,200,180,180,180,180,180,160,140,0
2735,반포,07호선,평일,상행,40,140,220,320,280,220,200,200,200,200,200,200,220,320,260,200,160,160,120,80
2735,반포,07호선,평일,하행,40,160,220,360,300,200,200,200,200,200,200,200,200,300,240,220,180,120,120,80
2735,반포,07호선,토요일,상행,40,120,180,180,200,180,180,180,180,200,180,180,180,180,200,180,180,160,120,0
2735,반포,07호선,토요일,하행,40,120,180,180,180,180,180,200,180,180,180,180,200,180,180,180,180,160,140,0
2735,반포,07호선,휴일/일요일,상행,40,120,180,180,200,180,180,180,180,200,180,180,180,180,200,180,180,160,120,0
2735,반포,07호선,휴일/일요일,하행,40,120,180,180,180,180,180,200,180,180,180,180,200,180,180,180,180,160,140,0
2737,내방,07호선,평일,상행,20,160,220,320,280,220,200,200,200,200,200,200,220,340,240,200,160,160,100,100
2737,내방,07호선,평일,하행,40,140,220,360,300,200,200,200,200,200,200,200,200,300,240,220,180,140,120,80
2737,내방,07호선,토요일,상행,20,140,180,180,200,180,180,180,180,200,180,180,180,180,180,200,160,160,120,20
2737,내방,07호선,토요일,하행,40,120,160,180,180,180,200,180,180,180,180,200,180,180,180,180,200,160,140,0
2737,내방,07호선,휴일/일요일,상행,20,140,180,180,200,180,180,180,180,200,180,180,180,180,180,200,160,160,120,20
2737,내방,07호선,휴일/일요일,하행,40,120,160,180,180,180,200,180,180,180,180,200,180,180,180,180,200,160,140,0
2738,이수,07호선,평일,상행,20,160,220,340,280,200,200,200,200,200,200,200,220,340,240,200,160,160,100,100
2738,이수,07호선,평일,하행,60,140,200,360,300,200,200,200,200,200,200,200,220,300,240,220,180,120,140,60
2738,이수,07호선,토요일,상행,20,140,180,200,180,180,180,180,200,180,180,180,180,200,180,180,180,140,120,20
2738,이수,07호선,토요일,하행,60,100,180,180,180,180,180,200,180,180,180,180,200,180,180,180,180,160,140,0
2738,이수,07호선,휴일/일요일,상행,20,140,180,200,180,180,180,180,200,180,180,180,180,200,180,180,180,140,120,20
2738,이수,07호선,휴일/일요일,하행,60,100,180,180,180,180,180,200,180,180,180,180,200,180,180,180,180,160,140,0
2739,남성,07호선,평일,상행,40,140,240,320,280,200,200,200,200,200,200,200,240,340,240,180,180,160,80,100
2739,남성,07호선,평일,하행,60,120,220,340,320,200,200,200,200,200,200,200,220,280,260,200,180,140,120,80
2739,남성,07호선,토요일,상행,40,140,180,180,180,180,200,180,180,180,180,200,180,180,180,180,180,160,100,20
2739,남성,07호선,토요일,하행,60,100,180,160,200,180,180,180,180,200,180,180,180,180,200,180,180,160,140,0
2739,남성,07호선,휴일/일요일,상행,40,140,180,180,180,180,200,180,180,180,180,200,180,180,180,180,180,160,100,20
2739,남성,07호선,휴일/일요일,하행,60,100,180,160,200,180,180,180,180,200,180,180,180,180,200,180,180,160,140,0
2740,숭실대입구,07호선,평일,상행,40,160,240,320,280,200,200,200,200,200,200,200,220,360,220,200,160,160,100,80
2740,숭실대입구,07호선,평일,하행,40,140,200,340,340,200,200,200,200,200,200,200,200,300,240,220,180,140,120,80
2740,숭실대입구,07호선,토요일,상행,40,140,180,180,200,180,180,180,180,200,180,180,180,180,200,180,160,160,120,0
2740,숭실대입구,07호선,토요일,하행,40,120,160,180,180,180,200,180,180,180,180,200,180,180,180,180,200,160,140,0
2740,숭실대입구,07호선,휴일/일요일,상행,40,140,180,180,200,180,180,180,180,200,180,180,180,180,200,180,160,160,120,0
2740,숭실대입구,07호선,휴일/일요일,하행,40,120,160,180,180,180,200,180,180,180,180,200,180,180,180,180,200,160,140,0
2713,수락산,07호선,평일,상행,40,100,160,240,320,280,200,200,200,200,200,200,200,220,360,220,200,160,160,80
2713,수락산,07호선,평일,하행,80,200,320,340,220,200,200,200,200,200,200,200,300,240,220,180,140,120,120,40
2713,수락산,07호선,토요일,상행,40,100,140,180,180,180,200,180,180,180,200,180,180,180,180,180,200,160,160,20
2713,수락산,07호선,토요일,하행,60,160,180,180,180,200,180,180,180,180,200,180,180,180,180,200,160,140,80,0
2713,수락산,07호선,휴일/일요일,상행,40,100,140,180,180,180,200,180,180,180,200,180,180,180,180,180,200,160,160,20
2713,수락산,07호선,휴일/일요일,하행,60,160,180,180,180,200,180,180,180,180,200,180,180,180,180,200,160,140,80,0
2741,상도,07호선,평일,상행,40,160,240,320,280,200,200,200,200,200,200,200,240,340,240,180,160,160,100,80
2741,상도,07호선,평일,하행,40,140,200,320,340,200,200,200,200,200,200,200,220,280,260,200,200,140,120,80
2741,상도,07호선,토요일,상행,40,140,180,200,180,180,180,180,200,180,180,180,180,200,180,180,180,140,120,0
2741,상도,07호선,토요일,하행,40,120,160,180,180,180,180,200,180,180,180,180,200,180,180,180,180,180,140,0
2741,상도,07호선,휴일/일요일,상행,40,140,180,200,180,180,180,180,200,180,180,180,180,200,180,180,180,140,120,0
2741,상도,07호선,휴일/일요일,하행,40,120,160,180,180,180,180,200,180,180,180,180,200,180,180,180,180,180,140,0
2742,장승배기,07호선,평일,상행,40,160,260,320,260,200,200,200,200,200,200,200,240,360,220,180,160,160,100,80
2742,장승배기,07호선,평일,하행,40,120,200,320,360,200,200,200,200,200,200,200,220,280,240,220,180,160,120,80
2742,장승배기,07호선,토요일,상행,40,160,180,180,180,180,200,180,180,180,180,200,180,180,180,180,180,140,120,0
2742,장승배기,07호선,토요일,하행,40,120,160,160,200,180,180,180,180,200,180,180,180,180,200,180,180,160,160,0
2742,장승배기,07호선,휴일/일요일,상행,40,160,180,180,180,180,200,180,180,180,180,200,180,180,180,180,180,140,120,0
2742,장승배기,07호선,휴일/일요일,하행,40,120,160,160,200,180,180,180,180,200,180,180,180,180,200,180,180,160,160,0
2743,신대방삼거리,07호선,평일,상행,60,160,240,340,260,200,200,200,200,200,200,200,240,340,220,200,160,160,80,80
2743,신대방삼거리,07호선,평일,하행,40,120,200,300,360,220,200,200,200,200,200,200,200,280,260,220,180,140,120,100
2743,신대방삼거리,07호선,토요일,상행,60,140,180,180,180,200,180,180,180,200,180,180,180,180,180,200,160,160,100,0
2743,신대방삼거리,07호선,토요일,하행,40,100,160,180,180,180,200,180,180,180,180,200,180,180,180,180,200,160,140,20
2743,신대방삼거리,07호선,휴일/일요일,상행,60,140,180,180,180,200,180,180,180,200,180,180,180,180,180,200,160,160,100,0
2743,신대방삼거리,07호선,휴일/일요일,하행,40,100,160,180,180,180,200,180,180,180,180,200,180,180,180,180,200,160,140,20
2744,보라매,07호선,평일,상행,60,160,260,320,260,200,200,200,200,200,200,200,240,360,220,180,160,160,80,80
2744,보라매,07호선,평일,하행,40,120,200,300,360,200,200,200,200,200,200,200,220,280,240,220,200,140,120,100
2744,보라매,07호선,토요일,상행,60,140,180,200,180,180,180,180,200,180,180,180,180,200,180,180,160,160,100,0
2744,보라매,07호선,토요일,하행,40,100,160,180,180,180,180,200,180,180,180,180,200,180,180,180,180,180,140,20
2744,보라매,07호선,휴일/일요일,상행,60,140,180,200,180,180,180,180,200,180,180,180,180,200,180,180,160,160,100,0
2744,보라매,07호선,휴일/일요일,하행,40,100,160,180,180,180,180,200,180,180,180,180,200,180,180,180,180,180,140,20
2745,신풍,07호선,평일,상행,40,160,260,320,260,200,200,200,200,200,200,200,260,340,220,180,160,160,100,60
2745,신풍,07호선,평일,하행,40,100,200,300,380,200,200,200,200,200,200,200,200,280,260,220,200,140,120,100
2745,신풍,07호선,토요일,상행,40,160,180,180,180,180,180,200,180,180,180,180,200,180,180,180,180,140,100,0
2745,신풍,07호선,토요일,하행,40,100,160,180,180,180,180,180,200,180,180,180,180,200,180,180,180,180,140,20
2745,신풍,07호선,휴일/일요일,상행,40,160,180,180,180,180,180,200,180,180,180,180,200,180,180,180,180,140,100,0
2745,신풍,07호선,휴일/일요일,하행,40,100,160,180,180,180,180,180,200,180,180,180,180,200,180,180,180,180,140,20
2746,대림,07호선,평일,상행,40,180,260,320,260,200,200,200,200,200,200,200,240,360,200,180,180,140,100,60
2746,대림,07호선,평일,하행,40,120,200,280,380,220,200,200,200,200,200,200,200,280,260,220,180,160,120,80
2746,대림,07호선,토요일,상행,40,160,180,180,180,200,180,180,180,180,200,180,180,180,180,180,180,140,100,0
2746,대림,07호선,토요일,하행,40,120,140,180,180,200,180,180,180,180,200,180,180,180,180,200,180,160,160,0
2746,대림,07호선,휴일/일요일,상행,40,160,180,180,180,200,180,180,180,180,200,180,180,180,180,180,180,140,100,0
2746,대림,07호선,휴일/일요일,하행,40,120,140,180,180,200,180,180,180,180,200,180,180,180,180,200,180,160,160,0
2747,남구로,07호선,평일,상행,40,180,260,340,240,200,200,200,200,200,200,200,260,340,220,180,160,140,100,60
2747,남구로,07호선,평일,하행,40,120,180,300,380,200,200,200,200,200,200,200,200,280,260,220,200,160,120,80
2747,남구로,07호선,토요일,상행,40,160,180,200,180,180,180,180,200,180,180,180,180,200,180,180,160,140,100,0
2747,남구로,07호선,토요일,하행,40,100,160,180,180,180,180,200,180,180,180,180,200,180,180,180,180,180,160,0
2747,남구로,07호선,휴일/일요일,상행,40,160,180,200,180,180,180,180,200,180,180,180,180,200,180,180,160,140,100,0
2747,남구로,07호선,휴일/일요일,하행,40,100,160,180,180,180,180,200,180,180,180,180,200,180,180,180,180,180,160,0
2748,가산디지털단지,07호선,평일,상행,40,200,260,320,240,200,200,200,200,200,200,200,260,340,220,180,160,140,100,60
2748,가산디지털단지,07호선,평일,하행,40,100,200,280,380,220,200,200,200,200,200,200,200,260,280,220,200,140,120,100
2748,가산디지털단지,07호선,토요일,상행,40,160,200,180,180,180,180,200,180,180,180,180,200,180,180,180,180,140,80,0
2748,가산디지털단지,07호선,토요일,하행,40,100,160,180,180,180,180,180,200,180,180,180,180,200,180,180,180,180,160,0
2748,가산디지털단지,07호선,휴일/일요일,상행,40,160,200,180,180,180,180,200,180,180,180,180,200,180,180,180,180,140,80,0
2748,가산디지털단지,07호선,휴일/일요일,하행,40,100,160,180,180,180,180,180,200,180,180,180,180,200,180,180,180,180,160,0
2749,철산,07호선,평일,상행,60,180,260,340,240,200,200,200,200,200,200,200,260,340,200,180,160,160,100,40
2749,철산,07호선,평일,하행,40,100,200,260,400,220,200,200,200,200,200,200,200,240,280,240,180,160,120,100
2749,철산,07호선,토요일,상행,60,160,180,180,180,200,180,180,180,180,200,180,180,180,180,180,180,140,80,0
2749,철산,07호선,토요일,하행,40,100,160,160,180,200,180,180,180,180,200,180,180,180,180,200,180,180,140,20
2749,철산,07호선,휴일/일요일,상행,60,160,180,180,180,200,180,180,180,180,200,180,180,180,180,180,180,140,80,0
2749,철산,07호선,휴일/일요일,하행,40,100,160,160,180,200,180,180,180,180,200,180,180,180,180,200,180,180,140,20
2750,광명사거리,07호선,평일,상행,60,180,280,320,240,200,200,200,200,200,200,200,280,320,220,160,180,140,100,40
2750,광명사거리,07호선,평일,하행,40,100,180,280,380,220,200,200,200,200,200,200,200,260,280,220,200,160,120,100
2750,광명사거리,07호선,토요일,상행,60,160,180,200,180,180,180,180,200,180,180,180,180,200,180,180,160,140,80,0
2750,광명사거리,07호선,토요일,하행,40,100,140,180,180,180,180,200,180,180,180,180,200,180,180,180,180,180,160,20
2750,광명사거리,07호선,휴일/일요일,상행,60,160,180,200,180,180,180,180,200,180,180,180,180,200,180,180,160,140,80,0
2750,광명사거리,07호선,휴일/일요일,하행,40,100,140,180,180,180,180,200,180,180,180,180,200,180,180,180,180,180,160,20
2751,천왕,07호선,평일,상행,60,200,280,320,240,200,200,200,200,200,200,200,260,340,200,180,160,140,100,40
2751,천왕,07호선,평일,하행,40,100,180,260,380,240,200,200,200,200,200,200,200,240,280,240,200,160,120,100
2751,천왕,07호선,토요일,상행,60,160,200,180,180,180,200,180,180,180,180,200,180,180,180,180,180,120,80,0
2751,천왕,07호선,토요일,하행,40,100,140,160,200,180,180,180,180,200,180,180,180,180,200,180,180,180,160,20
2751,천왕,07호선,휴일/일요일,상행,60,160,200,180,180,180,200,180,180,180,180,200,180,180,180,180,180,120,80,0
2751,천왕,07호선,휴일/일요일,하행,40,100,140,160,200,180,180,180,180,200,180,180,180,180,200,180,180,180,160,20
2752,온수,07호선,평일,상행,20,100,200,320,180,120,100,100,100,100,100,100,120,180,220,160,100,100,80,60
2752,온수,07호선,평일,하행,20,100,180,260,400,220,200,200,200,200,200,200,200,240,300,220,200,160,120,100
2752,온수,07호선,토요일,상행,20,120,80,100,80,100,100,80,100,100,80,100,80,100,80,100,80,120,60,20
2752,온수,07호선,토요일,하행,20,100,140,180,180,180,200,180,180,180,180,200,180,180,180,180,200,160,180,20
2752,온수,07호선,휴일/일요일,상행,20,120,80,100,80,100,100,80,100,100,80,100,80,100,80,100,80,120,60,20
