,USE_MON,LINE_NUM,SUB_STA_NM,FOUR_RIDE_NUM,FOUR_ALIGHT_NUM,FIVE_RIDE_NUM,FIVE_ALIGHT_NUM,SIX_RIDE_NUM,SIX_ALIGHT_NUM,SEVEN_RIDE_NUM,SEVEN_ALIGHT_NUM,EIGHT_RIDE_NUM,EIGHT_ALIGHT_NUM,NINE_RIDE_NUM,NINE_ALIGHT_NUM,TEN_RIDE_NUM,TEN_ALIGHT_NUM,ELEVEN_RIDE_NUM,ELEVEN_ALIGHT_NUM,TWELVE_RIDE_NUM,TWELVE_ALIGHT_NUM,THIRTEEN_RIDE_NUM,THIRTEEN_ALIGHT_NUM,FOURTEEN_RIDE_NUM,FOURTEEN_ALIGHT_NUM,FIFTEEN_RIDE_NUM,FIFTEEN_ALIGHT_NUM,SIXTEEN_RIDE_NUM,SIXTEEN_ALIGHT_NUM,SEVENTEEN_RIDE_NUM,SEVENTEEN_ALIGHT_NUM,EIGHTEEN_RIDE_NUM,EIGHTEEN_ALIGHT_NUM,NINETEEN_RIDE_NUM,NINETEEN_ALIGHT_NUM,TWENTY_RIDE_NUM,TWENTY_ALIGHT_NUM,TWENTY_ONE_RIDE_NUM,TWENTY_ONE_ALIGHT_NUM,TWENTY_TWO_RIDE_NUM,TWENTY_TWO_ALIGHT_NUM,TWENTY_THREE_RIDE_NUM,TWENTY_THREE_ALIGHT_NUM,MIDNIGHT_RIDE_NUM,MIDNIGHT_ALIGHT_NUM,ONE_RIDE_NUM,ONE_ALIGHT_NUM,TWO_RIDE_NUM,TWO_ALIGHT_NUM,THREE_RIDE_NUM,THREE_ALIGHT_NUM
43,202307,2호선,대림(구로구청),744.0,50.0,31817.0,3352.0,30211.0,10969.0,67722.0,22874.0,91084.0,54199.0,61430.0,37392.0,39114.0,33131.0,33768.0,34068.0,35086.0,32304.0,34024.0,33170.0,31882.0,33349.0,33487.0,38871.0,36537.0,47042.0,43484.0,58067.0,52323.0,68651.0,28056.0,53229.0,20726.0,39529.0,16308.0,48894.0,11707.0,44628.0,5656.0,22496.0,775.0,5540.0,3.0,233.0,2.0,0.0,0.0,0.0
44,202307,2호선,신도림,3869.0,20.0,35698.0,5146.0,53522.0,20968.0,138377.0,43908.0,143013.0,107556.0,87904.0,69722.0,60901.0,62462.0,58624.0,61318.0,66548.0,63027.0,68042.0,67846.0,69103.0,63442.0,74135.0,70588.0,82107.0,83981.0,101239.0,112713.0,122916.0,171785.0,71311.0,123668.0,64830.0,73592.0,65413.0,69991.0,45481.0,66613.0,22563.0,51043.0,2838.0,21104.0,11.0,2562.0,0.0,1.0,0.0,0.0
45,202307,2호선,문래,6.0,0.0,4340.0,2221.0,14619.0,11160.0,43593.0,37643.0,48978.0,128599.0,27489.0,63277.0,19728.0,25148.0,19685.0,22004.0,23763.0,25811.0,24076.0,26063.0,23817.0,22598.0,27117.0,24502.0,33709.0,29441.0,59875.0,39322.0,108009.0,59508.0,40546.0,40596.0,28044.0,22542.0,28507.0,20046.0,23357.0,17707.0,11518.0,10821.0,1834.0,3408.0,3.0,107.0,0.0,0.0,0.0,0.0
46,202307,2호선,영등포구청,26.0,1.0,5913.0,3255.0,13691.0,13569.0,39878.0,38380.0,47749.0,120235.0,29517.0,51057.0,21983.0,26090.0,23359.0,23570.0,25342.0,24066.0,25971.0,26392.0,28032.0,24250.0,29366.0,24673.0,35625.0,28315.0,55042.0,37511.0,101761.0,55700.0,35035.0,36410.0,26932.0,22524.0,25734.0,20636.0,19174.0,18989.0,9062.0,12739.0,1487.0,4404.0,2.0,163.0,1.0,1.0,0.0,0.0
47,202307,2호선,당산,30.0,0.0,6972.0,3064.0,17534.0,13640.0,45627.0,28713.0,56103.0,76092.0,33450.0,37236.0,22565.0,18113.0,21612.0,16437.0,22595.0,18702.0,22576.0,21062.0,19563.0,20314.0,21887.0,22753.0,25942.0,29488.0,41864.0,45379.0,57780.0,72263.0,25381.0,48305.0,20822.0,31901.0,20544.0,31392.0,17563.0,29113.0,8548.0,19248.0,1258.0,4543.0,2.0,171.0,1.0,1.0,0.0,0.0
48,202307,2호선,합정,75.0,10.0,10829.0,3133.0,19115.0,14318.0,44314.0,33871.0,54248.0,97730.0,36997.0,86976.0,27065.0,53834.0,29945.0,51392.0,36823.0,54902.0,40978.0,62448.0,44294.0,55900.0,48958.0,57657.0,57341.0,66620.0,79160.0,87626.0,118016.0,118046.0,77783.0,80615.0,66337.0,43955.0,74914.0,35977.0,69861.0,32865.0,36821.0,22698.0,6415.0,8093.0,2.0,282.0,0.0,0.0,0.0,0.0
49,202307,2호선,홍대입구,989.0,20.0,31565.0,3648.0,33225.0,17550.0,62179.0,39033.0,80183.0,103208.0,60716.0,124039.0,54560.0,104130.0,62550.0,128651.0,73170.0,153931.0,85637.0,168662.0,95280.0,159281.0,115608.0,159424.0,141795.0,168904.0,169690.0,194296.0,198986.0,231645.0,162943.0,171368.0,166574.0,103018.0,198591.0,83914.0,194164.0,70019.0,97872.0,51187.0,12540.0,18462.0,9.0,1894.0,0.0,0.0,0.0,0.0
50,202307,2호선,신촌,63.0,4.0,7820.0,2930.0,15244.0,16185.0,37851.0,37771.0,54211.0,79923.0,39942.0,94675.0,38216.0,65802.0,46611.0,61123.0,59383.0,67253.0,63850.0,77058.0,63683.0,64561.0,72999.0,62359.0,84511.0,66230.0,100256.0,85637.0,96459.0,115246.0,67739.0,76704.0,69578.0,45944.0,76434.0,40856.0,72747.0,36374.0,34708.0,25576.0,5475.0,6424.0,2.0,147.0,0.0,0.0,0.0,0.0
51,202307,2호선,이대,32.0,0.0,3921.0,898.0,9634.0,6266.0,28937.0,13333.0,38483.0,42197.0,23261.0,30600.0,18858.0,24219.0,21297.0,21624.0,25624.0,25035.0,25052.0,25110.0,23878.0,23467.0,27146.0,23900.0,29516.0,25744.0,41127.0,32671.0,34425.0,45893.0,21998.0,32885.0,18112.0,22435.0,17790.0,22555.0,14441.0,22817.0,5506.0,16755.0,802.0,4578.0,0.0,108.0,0.0,0.0,0.0,0.0
52,202307,2호선,아현,40.0,0.0,5536.0,963.0,10977.0,5983.0,30413.0,11011.0,42572.0,21598.0,23853.0,13253.0,18331.0,10281.0,16778.0,10109.0,17746.0,11486.0,16357.0,13039.0,15084.0,13823.0,16515.0,15952.0,20930.0,18009.0,19669.0,23883.0,19802.0,34278.0,12517.0,25364.0,9549.0,16679.0,7044.0,16228.0,5079.0,15421.0,1933.0,9430.0,349.0,2491.0,0.0,55.0,0.0,0.0,0.0,0.0
53,202307,2호선,충정로(경기대입구),27.0,0.0,3165.0,1024.0,6851.0,8276.0,16010.0,22569.0,21736.0,62088.0,14936.0,27434.0,11551.0,13007.0,12080.0,10336.0,12871.0,11215.0,13193.0,12991.0,13797.0,11665.0,14722.0,11685.0,17759.0,13038.0,30982.0,16692.0,48274.0,22427.0,15510.0,15103.0,10683.0,10271.0,9744.0,10125.0,7273.0,9620.0,3210.0,5986.0,688.0,1892.0,0.0,59.0,0.0,0.0,0.0,0.0
54,202307,2호선,용답,3.0,1.0,2388.0,406.0,3349.0,1177.0,8475.0,1803.0,13676.0,3256.0,7376.0,2493.0,4831.0,2336.0,4193.0,2508.0,4437.0,2607.0,4280.0,2973.0,3851.0,3291.0,3712.0,4149.0,4467.0,5403.0,4608.0,6544.0,3772.0,11255.0,2343.0,7448.0,1880.0,4936.0,1384.0,6042.0,1019.0,5737.0,452.0,3467.0,120.0,1101.0,0.0,0.0,0.0,0.0,0.0,0.0
55,202307,2호선,신답,22.0,0.0,1182.0,231.0,1785.0,635.0,6397.0,927.0,11303.0,1786.0,4640.0,1118.0,2528.0,1053.0,2034.0,1207.0,2003.0,1370.0,1929.0,1463.0,1730.0,1924.0,1808.0,2583.0,1972.0,3545.0,1992.0,4360.0,2090.0,9841.0,995.0,6548.0,656.0,3560.0,537.0,3707.0,523.0,3039.0,157.0,2025.0,31.0,570.0,0.0,2.0,0.0,0.0,0.0,0.0
56,202307,2호선,신설동,49.0,0.0,1375.0,363.0,1650.0,1907.0,4686.0,4754.0,8215.0,12602.0,5211.0,8670.0,4822.0,7240.0,6300.0,7002.0,7495.0,6989.0,7007.0,7663.0,7513.0,6186.0,8199.0,5503.0,8510.0,5082.0,11640.0,5705.0,11810.0,7325.0,5557.0,5560.0,3635.0,3837.0,3948.0,3264.0,1918.0,3168.0,727.0,2197.0,115.0,733.0,0.0,126.0,0.0,0.0,0.0,0.0
57,202307,2호선,도림천,3.0,0.0,405.0,377.0,1100.0,937.0,3229.0,3607.0,3743.0,5135.0,2215.0,2164.0,2203.0,1636.0,1856.0,1284.0,2545.0,1983.0,1752.0,1866.0,2307.0,1754.0,2240.0,1705.0,2762.0,2056.0,2967.0,2474.0,3541.0,3332.0,1710.0,2612.0,945.0,1614.0,864.0,1540.0,471.0,1291.0,223.0,890.0,30.0,245.0,0.0,10.0,0.0,0.0,0.0,0.0
58,202307,2호선,양천구청,25.0,0.0,4916.0,1073.0,12211.0,2513.0,32917.0,4992.0,29491.0,9591.0,17002.0,5369.0,11483.0,4926.0,10235.0,5385.0,10598.0,6909.0,9421.0,8106.0,7627.0,8358.0,7329.0,10486.0,8763.0,12793.0,9028.0,18808.0,9215.0,29600.0,4550.0,24363.0,2929.0,14112.0,2578.0,13379.0,2519.0,11602.0,762.0,8564.0,137.0,2560.0,0.0,24.0,0.0,0.0,0.0,0.0
59,202307,2호선,신정네거리,63.0,1.0,8661.0,1008.0,18060.0,2909.0,49247.0,4894.0,44336.0,11274.0,23781.0,8402.0,16911.0,7686.0,15299.0,9358.0,15678.0,10885.0,14489.0,12077.0,12500.0,12307.0,11494.0,16375.0,12675.0,20925.0,12789.0,29035.0,11654.0,47797.0,7452.0,35764.0,5764.0,19700.0,4839.0,19057.0,3553.0,17261.0,1624.0,11389.0,318.0,2954.0,1.0,121.0,0.0,0.0,0.0,0.0
60,202307,2호선,용두(동대문구청),34.0,0.0,1235.0,145.0,1906.0,1035.0,5520.0,2899.0,9666.0,5829.0,5255.0,3727.0,4122.0,3315.0,3820.0,3240.0,3948.0,3225.0,3953.0,3901.0,3919.0,3657.0,3997.0,4234.0,4713.0,4231.0,4956.0,4911.0,5659.0,8290.0,2717.0,5593.0,1871.0,3256.0,1511.0,3210.0,898.0,2456.0,343.0,1538.0,61.0,575.0,0.0,8.0,0.0,0.0,0.0,0.0
61,202307,3호선,지축,7.0,1.0,3223.0,770.0,10801.0,5246.0,28977.0,4927.0,28113.0,8939.0,14884.0,6499.0,10219.0,5160.0,8891.0,5692.0,8742.0,6580.0,9003.0,7167.0,8031.0,7513.0,8799.0,8948.0,10510.0,11442.0,10414.0,15553.0,8910.0,26719.0,5758.0,21437.0,5037.0,13195.0,4322.0,12254.0,3649.0,10654.0,1387.0,6037.0,266.0,1077.0,0.0,1.0,0.0,0.0,0.0,0.0
62,202307,3호선,구파발,112.0,3.0,12210.0,1658.0,34427.0,10912.0,85016.0,22306.0,80908.0,30608.0,45689.0,27289.0,31987.0,29125.0,30925.0,27051.0,31407.0,28317.0,29860.0,30813.0,30484.0,30444.0,34539.0,30922.0,40031.0,37605.0,39710.0,45919.0,32334.0,76261.0,20692.0,63899.0,18495.0,36262.0,16001.0,32218.0,12400.0,28923.0,3440.0,20323.0,566.0,8122.0,1.0,241.0,0.0,0.0,0.0,0.0
63,202307,3호선,연신내,223.0,8.0,26711.0,1919.0,49772.0,12521.0,121085.0,21600.0,140832.0,36680.0,82464.0,35757.0,56464.0,35269.0,52899.0,35940.0,58098.0,38918.0,51991.0,41467.0,47153.0,43272.0,48567.0,52564.0,55904.0,62858.0,51652.0,81329.0,47857.0,128302.0,33591.0,109940.0,28190.0,64133.0,24742.0,58844.0,20321.0,51961.0,9585.0,33794.0,1355.0,10783.0,0.0,68.0,0.0,0.0,0.0,0.0
64,202307,3호선,불광,47.0,0.0,9887.0,1310.0,20183.0,5462.0,51282.0,11074.0,62557.0,32113.0,36785.0,26782.0,26316.0,22802.0,24242.0,23424.0,25577.0,25998.0,25064.0,29241.0,24520.0,27097.0,26428.0,29887.0,28298.0,33540.0,28639.0,40377.0,30912.0,62407.0,16911.0,47853.0,14417.0,28214.0,11635.0,25947.0,7988.0,23110.0,3423.0,13509.0,494.0,4407.0,3.0,3.0,0.0,0.0,0.0,0.0
65,202307,3호선,녹번,75.0,5.0,9753.0,671.0,26119.0,3799.0,73533.0,7911.0,79488.0,17423.0,44469.0,10785.0,27678.0,10022.0,22632.0,10756.0,22809.0,12820.0,21334.0,13993.0,17689.0,15918.0,16684.0,19822.0,17308.0,25705.0,17920.0,35276.0,20708.0,63997.0,10247.0,52004.0,8002.0,30743.0,6285.0,27909.0,4377.0,25000.0,1653.0,15001.0,205.0,4028.0,0.0,0.0,0.0,0.0,0.0,0.0
66,202307,3호선,홍제,119.0,3.0,10373.0,1530.0,25128.0,6781.0,65974.0,11148.0,71774.0,23467.0,45159.0,19342.0,31649.0,17098.0,29158.0,16579.0,30959.0,18868.0,26685.0,20546.0,24588.0,22872.0,24575.0,27995.0,26947.0,33346.0,26426.0,44319.0,25670.0,63992.0,14615.0,52143.0,12002.0,31298.0,9267.0,28809.0,6707.0,25854.0,2689.0,15662.0,371.0,3898.0,0.0,0.0,0.0,0.0,0.0,0.0
67,202307,3호선,무악재,24.0,1.0,2162.0,137.0,6025.0,1480.0,16839.0,3237.0,20090.0,5500.0,11914.0,3378.0,8549.0,3480.0,7160.0,3597.0,6699.0,4167.0,5874.0,4720.0,5234.0,5232.0,5250.0,6716.0,5602.0,8312.0,6707.0,10996.0,7068.0,17494.0,3345.0,13880.0,2599.0,8829.0,1933.0,8081.0,1425.0,7244.0,606.0,4845.0,100.0,1317.0,0.0,0.0,0.0,0.0,0.0,0.0
68,202307,3호선,독립문,239.0,3.0,5170.0,821.0,6126.0,6048.0,15017.0,14241.0,18658.0,20420.0,14818.0,15538.0,12581.0,12645.0,13993.0,9603.0,14216.0,10460.0,12941.0,11230.0,12981.0,10724.0,14258.0,11218.0,15379.0,12558.0,15883.0,13928.0,16082.0,16574.0,7474.0,13236.0,5656.0,8883.0,4775.0,7834.0,3268.0,7063.0,993.0,4475.0,149.0,2028.0,1.0,604.0,0.0,0.0,0.0,0.0
69,202307,3호선,경복궁(정부서울청사),78.0,0.0,2589.0,1833.0,6278.0,14810.0,14311.0,40524.0,20952.0,125843.0,19741.0,74875.0,19114.0,48210.0,26340.0,46293.0,32334.0,42950.0,38357.0,46141.0,43980.0,38908.0,51073.0,33100.0,61348.0,32229.0,81087.0,33353.0,112745.0,34674.0,44123.0,21708.0,35742.0,12615.0,35171.0,10698.0,23067.0,10662.0,8839.0,5628.0,967.0,1564.0,0.0,37.0,0.0,0.0,0.0,0.0
70,202307,3호선,안국,15.0,0.0,1812.0,1768.0,2861.0,23559.0,6460.0,89542.0,10299.0,119919.0,12596.0,81395.0,16490.0,58753.0,24065.0,60432.0,34384.0,50976.0,39110.0,48760.0,46882.0,43851.0,58153.0,37000.0,78286.0,34208.0,117655.0,32280.0,120108.0,28167.0,53174.0,14637.0,45116.0,7875.0,38415.0,6504.0,21044.0,5923.0,6539.0,3430.0,672.0,1009.0,0.0,1.0,0.0,0.0,0.0,0.0
71,202307,3호선,종로3가,18.0,1.0,962.0,1036.0,1384.0,6479.0,1863.0,16382.0,3168.0,47636.0,5119.0,44707.0,7771.0,35451.0,10983.0,27855.0,12154.0,24806.0,13859.0,23816.0,16896.0,22302.0,19778.0,20890.0,23639.0,19498.0,36228.0,19845.0,56318.0,20408.0,29858.0,11648.0,18860.0,6502.0,20424.0,5389.0,16392.0,4038.0,8095.0,2715.0,774.0,950.0,0.0,14.0,0.0,0.0,0.0,0.0
72,202307,3호선,을지로3가,23.0,0.0,744.0,1133.0,1431.0,9400.0,3315.0,36077.0,6295.0,81846.0,8324.0,31570.0,10348.0,16542.0,11679.0,14352.0,11959.0,13761.0,13397.0,14214.0,15046.0,13295.0,16916.0,13685.0,20879.0,14920.0,44238.0,18778.0,70919.0,21940.0,27316.0,13083.0,19863.0,7052.0,21363.0,5559.0,16309.0,4252.0,9245.0,2807.0,1320.0,708.0,0.0,0.0,0.0,0.0,0.0,0.0
73,202307,3호선,충무로,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,3.0,0.0,3.0,0.0,5.0,0.0,6.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74,202307,3호선,동대입구,7.0,1.0,1763.0,1221.0,2989.0,12770.0,5931.0,20163.0,8574.0,55805.0,7445.0,34874.0,6785.0,17817.0,9820.0,16436.0,10811.0,17043.0,11636.0,15504.0,14861.0,13171.0,16323.0,11626.0,28228.0,11886.0,33629.0,14471.0,46338.0,16262.0,18755.0,10368.0,13787.0,6375.0,14129.0,5919.0,16101.0,4364.0,3605.0,2973.0,388.0,1049.0,1.0,69.0,0.0,0.0,0.0,0.0
75,202307,3호선,약수,121.0,5.0,6855.0,1179.0,10993.0,6684.0,26407.0,14812.0,38945.0,34265.0,27980.0,21506.0,19337.0,15572.0,18319.0,15808.0,20553.0,16040.0,20533.0,16392.0,19104.0,18200.0,20106.0,19758.0,22596.0,23617.0,27265.0,29739.0,32915.0,43118.0,19205.0,27158.0,15591.0,18844.0,15631.0,16739.0,11949.0,15846.0,5513.0,9360.0,806.0,3461.0,5.0,473.0,0.0,0.0,0.0,0.0
76,202307,3호선,금호,62.0,2.0,4666.0,581.0,10898.0,2624.0,26146.0,4577.0,37539.0,8713.0,23470.0,6720.0,14620.0,6532.0,12287.0,6946.0,12294.0,8396.0,11473.0,9545.0,9896.0,9900.0,9695.0,12338.0,11219.0,15330.0,11493.0,20425.0,11567.0,29918.0,7623.0,20979.0,5824.0,14874.0,4449.0,13065.0,3536.0,13040.0,1508.0,6557.0,260.0,1627.0,0.0,0.0,0.0,0.0,0.0,0.0
77,202307,3호선,옥수,238.0,14.0,3093.0,963.0,9622.0,4934.0,22730.0,7974.0,31006.0,13864.0,21435.0,10954.0,15358.0,8877.0,13727.0,9855.0,13918.0,11353.0,13625.0,12438.0,13337.0,13635.0,13544.0,15529.0,15344.0,17865.0,16992.0,24588.0,17022.0,33686.0,11151.0,23964.0,9491.0,16026.0,8457.0,14708.0,5704.0,14265.0,2327.0,7185.0,393.0,1871.0,0.0,0.0,0.0,0.0,0.0,0.0
78,202307,3호선,압구정,47.0,0.0,3004.0,2403.0,8596.0,23842.0,16090.0,51288.0,24945.0,159029.0,21042.0,160335.0,25425.0,84313.0,32680.0,69000.0,40617.0,56027.0,46969.0,60223.0,53105.0,52291.0,63662.0,49938.0,74974.0,48661.0,104049.0,58515.0,147405.0,60925.0,98869.0,34200.0,77204.0,17669.0,58919.0,14629.0,43494.0,12101.0,13482.0,6569.0,2232.0,2126.0,0.0,223.0,0.0,0.0,0.0,0.0
79,202307,3호선,신사,65.0,5.0,4455.0,1732.0,7279.0,18185.0,11815.0,43230.0,17386.0,101565.0,15710.0,133685.0,18821.0,68074.0,24362.0,49469.0,29244.0,44970.0,33918.0,48472.0,41664.0,45356.0,48413.0,40317.0,58387.0,44301.0,86472.0,53083.0,125192.0,66009.0,86306.0,35176.0,60934.0,18298.0,63591.0,14689.0,55055.0,11685.0,24771.0,8209.0,3471.0,3215.0,0.0,14.0,0.0,0.0,0.0,0.0
80,202307,3호선,잠원,6.0,0.0,1173.0,918.0,4883.0,7591.0,12143.0,6945.0,17291.0,9647.0,11121.0,6656.0,7873.0,4872.0,7544.0,5255.0,8326.0,6232.0,7696.0,6926.0,6879.0,6573.0,8160.0,7066.0,11861.0,7736.0,12191.0,10565.0,9325.0,13817.0,5132.0,9960.0,3864.0,6638.0,3859.0,6652.0,2589.0,7880.0,908.0,3647.0,130.0,998.0,0.0,3.0,0.0,0.0,0.0,0.0
81,202307,3호선,고속터미널,147.0,3.0,5176.0,4149.0,7109.0,35044.0,27245.0,47390.0,46565.0,76091.0,53247.0,95894.0,57416.0,100217.0,70887.0,110381.0,84789.0,103330.0,94273.0,103121.0,105851.0,106329.0,121107.0,109101.0,135037.0,106336.0,147300.0,112828.0,141883.0,117182.0,119603.0,73758.0,131615.0,47266.0,82615.0,37044.0,52260.0,26249.0,19011.0,12402.0,1830.0,1896.0,1.0,5.0,0.0,0.0,0.0,0.0
82,202307,3호선,교대(법원.검찰청),85.0,2.0,1740.0,742.0,4588.0,6823.0,10147.0,21454.0,15179.0,49587.0,13011.0,38499.0,14510.0,16895.0,17944.0,12184.0,20506.0,11818.0,24171.0,11688.0,27721.0,10693.0,29226.0,9899.0,31724.0,10956.0,50565.0,15877.0,71200.0,19802.0,32294.0,10760.0,28127.0,6241.0,28982.0,4996.0,25763.0,4716.0,8877.0,2608.0,1353.0,783.0,0.0,1.0,0.0,0.0,0.0,0.0
83,202307,3호선,남부터미널(예술의전당),18.0,1.0,3145.0,1314.0,9655.0,26168.0,29682.0,63432.0,45125.0,151360.0,36470.0,85165.0,34341.0,46978.0,38535.0,37571.0,39551.0,38213.0,41928.0,44566.0,41743.0,43304.0,46610.0,42871.0,59681.0,44351.0,102603.0,52996.0,130981.0,59760.0,59048.0,40071.0,41841.0,24961.0,37267.0,19292.0,29670.0,15659.0,9307.0,9345.0,866.0,2445.0,1.0,2.0,0.0,0.0,0.0,0.0
84,202307,3호선,양재(서초구청),63.0,2.0,5080.0,2986.0,14120.0,41424.0,34701.0,107627.0,44295.0,236851.0,32014.0,116131.0,29275.0,55169.0,32474.0,46125.0,36761.0,41062.0,41225.0,46541.0,44881.0,39723.0,54062.0,39436.0,68125.0,43926.0,125239.0,61816.0,193691.0,76419.0,83535.0,50658.0,60902.0,32098.0,58451.0,29035.0,39232.0,25659.0,13225.0,13917.0,1408.0,3699.0,0.0,21.0,0.0,0.0,0.0,0.0
85,202307,3호선,매봉,7.0,0.0,1907.0,741.0,6870.0,9551.0,16813.0,25046.0,20660.0,76519.0,14312.0,32927.0,12665.0,15708.0,13217.0,14156.0,14218.0,13517.0,14792.0,13886.0,16713.0,12378.0,19323.0,12693.0,22231.0,13674.0,40058.0,19260.0,63707.0,24172.0,20828.0,16429.0,15743.0,9833.0,16990.0,8560.0,10397.0,8325.0,3195.0,4564.0,378.0,1388.0,1.0,30.0,0.0,0.0,0.0,0.0
86,202307,3호선,도곡,48.0,2.0,709.0,393.0,2775.0,5326.0,8807.0,12820.0,10787.0,20686.0,7045.0,16146.0,5634.0,7187.0,6191.0,6982.0,6454.0,6302.0,7121.0,6550.0,7336.0,6278.0,8902.0,6251.0,11730.0,6323.0,17207.0,8298.0,18260.0,10182.0,9110.0,7470.0,6254.0,4847.0,5630.0,4399.0,4383.0,4288.0,1200.0,2430.0,167.0,1530.0,0.0,205.0,0.0,0.0,0.0,0.0
87,202307,3호선,대치,13.0,0.0,3258.0,694.0,13124.0,8323.0,26320.0,22410.0,26186.0,30461.0,16762.0,21502.0,14411.0,15822.0,14326.0,14424.0,17394.0,18665.0,18025.0,22012.0,16548.0,18848.0,18873.0,19395.0,21086.0,23407.0,33531.0,29961.0,29882.0,32107.0,18174.0,22289.0,14277.0,13584.0,18562.0,12801.0,35092.0,11898.0,3429.0,6702.0,448.0,2038.0,0.0,0.0,0.0,0.0,0.0,0.0
88,202307,3호선,학여울,6.0,0.0,583.0,240.0,1931.0,1721.0,4236.0,3490.0,4670.0,8718.0,3281.0,5269.0,2605.0,3754.0,2821.0,2759.0,3169.0,3087.0,3333.0,3545.0,3261.0,3377.0,4005.0,3249.0,5036.0,3396.0,6455.0,3986.0,8062.0,4443.0,2703.0,3337.0,1790.0,2386.0,1695.0,2183.0,1076.0,1835.0,299.0,1127.0,24.0,355.0,0.0,1.0,0.0,0.0,0.0,0.0
89,202307,3호선,대청,67.0,1.0,4036.0,1032.0,11558.0,7175.0,28853.0,18614.0,35895.0,27201.0,20747.0,13699.0,16457.0,9746.0,15282.0,8698.0,14718.0,10679.0,15042.0,11486.0,14414.0,12022.0,16813.0,14056.0,20425.0,15117.0,25053.0,20266.0,25924.0,30263.0,12089.0,22937.0,8617.0,15885.0,6594.0,14915.0,5132.0,16333.0,1695.0,8843.0,204.0,2640.0,0.0,6.0,0.0,0.0,0.0,0.0
90,202307,3호선,일원,13.0,1.0,2441.0,1754.0,9100.0,12106.0,24130.0,33950.0,24481.0,25968.0,17749.0,20124.0,18823.0,17199.0,18353.0,13394.0,19025.0,15699.0,16417.0,16617.0,17930.0,15873.0,22466.0,14023.0,30078.0,13517.0,37305.0,15453.0,19371.0,21960.0,11204.0,17295.0,7030.0,11220.0,5088.0,10813.0,3784.0,11403.0,1568.0,5076.0,130.0,1787.0,0.0,48.0,0.0,0.0,0.0,0.0
91,202307,3호선,수서,175.0,0.0,4679.0,2219.0,12477.0,18148.0,36587.0,35730.0,46447.0,55609.0,31694.0,34132.0,32633.0,24134.0,26734.0,20522.0,31767.0,25433.0,32035.0,23727.0,21777.0,23825.0,33058.0,28264.0,36879.0,32706.0,44814.0,38973.0,51037.0,52740.0,25140.0,39482.0,22938.0,26643.0,16610.0,24311.0,15968.0,22536.0,7928.0,8911.0,986.0,3292.0,0.0,199.0,0.0,0.0,0.0,0.0
92,202307,3호선,가락시장,52.0,5.0,3032.0,643.0,7312.0,6335.0,21727.0,12408.0,21947.0,27924.0,15901.0,15160.0,14252.0,10444.0,13957.0,10622.0,13537.0,11802.0,13221.0,11884.0,13066.0,12194.0,14443.0,13792.0,15335.0,15187.0,21568.0,18728.0,28102.0,25105.0,11994.0,17594.0,9473.0,11974.0,8636.0,10394.0,5791.0,9774.0,2286.0,5483.0,303.0,1878.0,3.0,54.0,0.0,1.0,0.0,0.0
93,202307,3호선,경찰병원,17.0,1.0,3053.0,243.0,8414.0,3453.0,22657.0,9316.0,26321.0,29465.0,15320.0,14768.0,11492.0,8716.0,10233.0,6820.0,9694.0,8252.0,9724.0,9450.0,9651.0,8882.0,10980.0,9029.0,10721.0,9923.0,16293.0,15329.0,20865.0,22516.0,7130.0,17271.0,6122.0,10654.0,4955.0,9407.0,3316.0,8696.0,1189.0,5079.0,143.0,1467.0,0.0,0.0,0.0,0.0,0.0,0.0
94,202307,3호선,오금,39.0,0.0,4355.0,14.0,9188.0,2854.0,28884.0,6053.0,31103.0,13952.0,15801.0,5545.0,9419.0,5274.0,7856.0,4895.0,8760.0,6116.0,8190.0,6472.0,6899.0,6387.0,6761.0,8273.0,8652.0,9867.0,10838.0,14273.0,12159.0,22320.0,4851.0,15988.0,3907.0,10330.0,3232.0,9308.0,2532.0,11396.0,723.0,6384.0,104.0,2209.0,0.0,0.0,0.0,0.0,0.0,0.0
95,202307,4호선,당고개,84.0,2.0,8688.0,92.0,17390.0,5040.0,42860.0,6160.0,36641.0,10728.0,22151.0,11168.0,16527.0,10253.0,14620.0,10216.0,14219.0,9982.0,14192.0,10315.0,12814.0,11136.0,12463.0,13601.0,13274.0,15868.0,13914.0,19055.0,12958.0,26522.0,8359.0,26237.0,6120.0,16866.0,4839.0,15663.0,3202.0,14263.0,1354.0,10291.0,290.0,3525.0,0.0,373.0,0.0,0.0,0.0,0.0
96,202307,4호선,상계,50.0,4.0,15258.0,331.0,39342.0,7599.0,86853.0,17455.0,72892.0,22350.0,42169.0,17318.0,30800.0,15326.0,28324.0,16919.0,30614.0,20480.0,26843.0,21708.0,23726.0,22353.0,23864.0,26000.0,26035.0,33124.0,26063.0,43097.0,24210.0,64307.0,15940.0,60288.0,12702.0,36326.0,11477.0,32671.0,11702.0,30077.0,3683.0,20486.0,584.0,5577.0,0.0,509.0,0.0,0.0,0.0,0.0
